Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
54.0,0,0,865.1,605.1,1063.4,808.3,out,out,"[ 2.33050961e-01 -7.51821023e-02  1.77266886e-01  1.71789204e-01  1.13347698e-01  1.65118572e-01  4.46186385e+04  9.72759142e+02  3.94825452e+04  1.61783046e+04  2.38547915e+02  1.45070393e+04  4.43007836e+01  2.83924515e+02  1.50000000e-02]"
54.0,0,1,746.5,763.1,839.7,594.2,out,out,"[ 1.60379797e-01 -2.57141616e-01  5.29755853e+00  1.28181607e-01  3.33233275e-01  1.77756787e+00  1.73224320e+04 -5.79145808e+01  2.02392425e+03  5.64978935e+03  1.66382904e+02  7.77089042e+02  1.51109831e+02  1.92907880e+02  5.00000000e-02]"
54.0,0,2,868.6,591.3,806.8,566.3,out,out,"[ 1.87526297e+01 -1.43963187e+01  3.58077592e+02  1.62954409e+01  1.15532260e+01  9.72427897e+01  1.84765537e+03 -2.15195873e+02  2.56938640e+04  7.07380311e+02  5.26255632e+01  9.36565842e+03 -1.12024846e+02  6.66651333e+01  2.90000000e-02]"
54.0,0,3,791.1,571.8,953.6,573.9,out,mouth_nose,"[ 5.15200908e-01 -5.54459019e-01  9.04086794e-01  2.27257884e-01  2.28165094e-01  4.99484257e-01  3.97394188e+04  4.29946677e+02  3.37958218e+02  1.48480620e+04  2.17286623e+02  1.42000756e+02  8.92596034e+01  1.62513569e+02  2.40000000e-02]"
54.0,0,4,969.4,577.8,947.5,578.8,mouth_nose,mouth_nose,"[ 3.46566992e+01 -2.11808213e+01  3.99539596e+02  2.99320456e+01  1.66363059e+01  1.19881319e+02  3.18732034e+03 -2.74609233e+02  2.05699780e+04  1.07468857e+03  6.46192915e+01  7.85722402e+03 -8.73855704e+01  2.19228192e+01  1.40000000e-02]"
54.0,0,5,944.5,572.9,794.0,568.0,mouth_nose,out,"[ 8.23043895e+00  1.75314590e-01  1.64180271e-01  2.05696755e+00  3.56173460e-01  1.41408295e-01  5.59902245e+03 -2.82681202e+01  3.72233441e+02  2.41536731e+03  8.44020310e+01  1.78217275e+02 -9.18647853e+01  1.50579746e+02  2.10000000e-02]"
54.0,0,6,774.6,569.9,761.9,570.3,out,out,"[ 2.35431965e+01 -1.30317314e+01  3.96804608e+02  2.08830057e+01  1.24383439e+01  1.24722646e+02  1.04043306e+03 -1.55180962e+02  2.22337360e+04  4.06534506e+02  4.07023105e+01  8.62499312e+03 -8.81960049e+01  1.27062977e+01  1.00000000e-02]"
54.0,0,7,756.4,569.3,952.8,571.6,out,mouth_nose,"[ 5.18872471e-01 -5.69021628e-01  9.06877972e-01  2.27074118e-01  2.24249184e-01  4.69044415e-01  4.07769951e+04  4.05751644e+02  3.44790604e+02  1.46624999e+04  2.11208070e+02  1.40871203e+02  8.93290516e+01  1.96413467e+02  2.90000000e-02]"
54.0,0,8,962.0,572.2,779.6,569.2,mouth_nose,out,"[ 5.28741519e+00  6.90288889e-04  1.75385307e-01  9.89339531e-01  2.93950458e-01  1.47322569e-01  4.17344368e+03 -1.49829861e+02  1.03461024e+03  1.52900318e+03  9.72377289e+01  3.60770444e+02 -9.09422798e+01  1.82424669e+02  4.00000000e-02]"
54.0,0,9,777.1,569.3,746.9,565.2,out,out,"[ 1.03808845e+03  1.41325068e-01  2.40944065e+00  1.99247960e+02  1.48107651e+00  2.01218198e+00  1.66213086e+04 -3.73820451e+00  8.91131535e+02  6.65831102e+03  7.75935633e+00  5.14732254e+02 -9.77312983e+01  3.04770405e+01  6.60000000e-02]"
54.0,0,10,752.4,557.5,791.3,564.2,out,out,"[ 1.31410191e+01 -1.04768081e+01  2.89397778e+02  1.13200013e+01  9.79774580e+00  1.10344914e+02  1.01638181e+03 -1.54902241e+02  2.31161185e+04  3.97354901e+02  4.05274428e+01  9.11688461e+03  8.02274579e+01  3.94727754e+01  2.00000000e-02]"
54.0,0,11,805.9,560.7,974.1,563.0,out,mouth_nose,"[ 4.82508852e-01 -5.41834193e-01  1.03356273e+00  2.61434474e-01  2.62348527e-01  6.25252090e-01  3.44411463e+04  2.30964071e+02  1.14680220e+03  1.26021299e+04  2.56017385e+02  4.44027111e+02  8.92165750e+01  1.68215725e+02  3.10000000e-02]"
54.0,0,12,970.1,568.9,898.4,883.1,mouth_nose,out,"[ 8.47868584e+00 -6.09713260e+00  4.62416265e+00  2.02946687e+00  9.79252393e-01  9.74335298e-01  1.90257157e+04 -2.95617078e+02  3.82380461e+04  6.79200111e+03  2.29733820e+02  1.30888516e+04 -1.28546990e+01  3.22277101e+02  4.50000000e-02]"
54.0,0,13,883.2,890.9,995.3,908.5,out,out,"[ 9.53714526e-01 -3.95252820e-01  2.33880135e-01  4.95299283e-01  2.03655445e-01  1.59106734e-01  2.24730675e+04  4.94577052e+02  2.62497242e+02  8.09756525e+03  1.97614297e+02  9.43641183e+01  8.10772483e+01  1.13473213e+02  3.60000000e-02]"
54.0,0,14,989.3,918.3,961.0,924.5,out,out,"[ 6.64537843e+00 -7.15287225e+00  5.00731090e+01  5.62827890e+00  4.69141742e+00  3.41120609e+01  4.12370414e+02 -1.04584698e+02  4.39049124e+04  1.72425966e+02  2.81147877e+01  1.64059769e+04 -7.76428003e+01  2.89711926e+01  3.80000000e-02]"
54.0,0,15,961.1,938.7,934.3,941.2,out,out,"[ 5.03712894e+00 -5.52400403e-01  1.76042547e-01  1.74981467e+00  2.86889433e-01  1.18903628e-01  1.54683936e+04 -5.32343252e+01  1.05390642e+02  8.61843666e+03  1.95392817e+02  7.39902365e+01 -8.46706671e+01  2.69163519e+01  7.00000000e-03]"
54.0,0,16,707.9,953.2,838.1,580.6,out,out,"[ 8.67317977e-02 -9.93046553e-02  8.92839872e+00  7.42772141e-02  3.93923395e-01  3.46384817e+00  5.01903048e+04  4.77552049e+02  1.11849324e+04  1.77288843e+04  1.81284156e+02  4.31179892e+03  1.60738727e+02  3.94693299e+02  5.00000000e-02]"
