Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
4.0,0,0,862.1,513.0,859.6,503.1,eye,eye,"[ 3.28871499e+01 -2.57262440e+01  3.85104192e+01  1.87458655e+01  9.37699777e+00  1.51953888e+01  4.27049483e+04 -9.23557489e+02  1.99994518e+04  1.55897535e+04  1.90423965e+02  7.63952613e+03 -1.65827662e+02  1.02107786e+01  1.20000000e-02]"
4.0,0,1,871.3,513.7,842.9,499.3,eye,eye,"[ 3.75844765e+00  1.39440779e+00  1.58096857e+00  8.65022662e-01  3.45516563e-01  6.93199227e-01  2.29163790e+03 -4.49700107e+01  4.40264011e+02  1.44104021e+03  9.67713159e+01  2.82267147e+02 -1.16886934e+02  3.18421105e+01  8.00000000e-03]"
4.0,0,2,820.0,489.5,819.5,489.0,out,out,"[ 3.40612812e+01 -2.91137547e+01  5.21797765e+01  1.34413431e+01  8.16883919e+00  1.93870552e+01  3.97734930e+04 -9.94600040e+02  3.31241900e+04  1.31905255e+04  1.96983197e+02  1.30611733e+04 -1.35000000e+02  7.07106781e-01  2.10000000e-02]"
4.0,0,3,823.9,498.7,882.0,491.5,out,eye,"[ 2.75236934e-01 -5.98714483e-01  2.30183517e+00  1.86506235e-01  2.77398240e-01  1.05375456e+00  3.23633492e+04 -1.23204834e+02  4.31824132e+02  1.50830983e+04  2.55277650e+02  2.42794817e+02  9.70643217e+01  5.85444276e+01  1.10000000e-02]"
4.0,0,4,909.1,505.9,833.7,501.6,eye,eye,"[ 3.34485338e+00  3.12657065e-02  2.66752512e-01  8.16997454e-01  2.50715426e-01  2.23636295e-01  6.09720983e+03 -1.05880936e+02  8.07552244e+02  2.42072352e+03  1.51709522e+02  3.18927183e+02 -9.32639957e+01  7.55225132e+01  2.70000000e-02]"
4.0,0,5,829.0,505.1,805.5,505.7,eye,out,"[ 4.07561677e+01 -3.04428150e+01  5.56459720e+01  2.29063430e+01  1.12779054e+01  2.80550876e+01  3.03178258e+04 -8.86507825e+02  3.48768395e+04  1.00149134e+04  1.81310656e+02  1.32833227e+04 -8.85374468e+01  2.35076583e+01  1.50000000e-02]"
4.0,0,6,806.1,512.8,714.0,951.1,out,out,"[ 5.00044484e+00 -2.45442825e+00  1.33561168e+00  1.22570455e+00  4.64804305e-01  3.87344956e-01  3.47622887e+03 -2.73944585e+02  4.56421035e+04  1.16764231e+03  9.51246742e+01  1.60134480e+04 -1.18669154e+01  4.47871968e+02  5.80000000e-02]"
4.0,0,7,721.2,932.3,886.0,893.3,out,out,"[ 3.27840254e+00 -4.09955011e+00  5.60996403e+00  9.88011711e-01  7.05634492e-01  9.47518773e-01  3.00136316e+04 -5.83585262e+00  3.14157732e+03  1.11715008e+04  2.50563114e+02  1.23904803e+03  1.03314135e+02  1.69351823e+02  2.70000000e-02]"
4.0,0,8,895.5,893.9,655.8,993.1,out,out,"[ 1.14101611e+01 -3.70347841e-01  9.52636491e-02  3.92618692e+00  7.07405096e-01  8.59930455e-02  5.63210298e+03 -1.95253601e+02  1.51004310e+04  2.50654969e+03  8.77988310e+01  5.79369810e+03 -6.75177507e+01  2.59416133e+02  2.70000000e-02]"
4.0,0,9,650.9,996.8,814.8,638.5,out,out,"[ 1.34324709e-01 -3.12280229e-01  1.07448537e+01  1.02111439e-01  5.02300153e-01  4.42510783e+00  1.67730316e+04 -3.88920240e+02  8.23229578e+03  5.84861022e+03  1.59151198e+02  3.45898630e+03  1.55418848e+02  3.94007741e+02  3.90000000e-02]"
4.0,0,10,815.2,634.6,823.4,521.7,out,out,"[ 1.34374881e-01  2.91394307e-01  1.21590005e+01  1.14850787e-01  4.55625867e-01  5.53940282e+00  5.26999493e+03 -2.09873562e+02  7.30158846e+03  2.39845993e+03  1.37640065e+02  3.16499816e+03  1.75845865e+02  1.13197394e+02  1.50000000e-02]"
