Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
28.0,0,0,981.4,536.8,940.7,463.5,eye,out,"[ 1.15047370e+00  1.06048897e+00  3.84939452e+00  3.92911306e-01  3.91754226e-01  1.65890538e+00  3.02507668e+03  2.07097922e+02  8.18336939e+03  1.22196172e+03  1.26627023e+02  3.29189862e+03 -1.50958671e+02  8.38413979e+01  2.60000000e-02]"
28.0,0,1,939.8,460.4,922.4,479.2,out,eye,"[ 7.57006493e+02 -1.15076271e-01  1.96678812e+00  1.81705271e+02  1.44539947e+00  1.65688753e+00  1.69497435e+04  9.64393761e-01  9.05156783e+02  6.64236221e+03  7.83896657e+00  5.48473687e+02 -4.27852449e+01  2.56164010e+01  9.80000000e-02]"
28.0,0,2,917.2,486.2,931.0,481.4,eye,eye,"[ 1.40740103e+01 -3.28017876e-01  2.02205486e+00  6.55503414e+00  9.77879712e-01  1.36881572e+00  4.97974129e+04  7.72505745e+02  9.52324375e+03  1.78071247e+04  1.49115238e+02  4.05584519e+03  1.09179008e+02  1.46109548e+01  1.50000000e-02]"
28.0,0,3,931.1,479.8,917.6,469.5,eye,out,"[ 1.18749235e+03  8.94336392e-02  2.85015175e+00  2.09380358e+02  1.46204463e+00  2.31076889e+00  1.82452174e+04 -1.95001813e+00  9.85966170e+02  7.52479829e+03  8.04505888e+00  5.82394974e+02 -1.27342290e+02  1.69805771e+01  7.00000000e-02]"
28.0,0,4,913.8,472.6,942.0,483.0,eye,eye,"[ 3.23934621e-01 -7.72975604e-02  2.32868222e-01  2.88319327e-01  1.24365663e-01  2.01878507e-01  1.17318565e+04  4.62526468e+02  1.29468295e+03  6.08942051e+03  2.15445349e+02  7.29665179e+02  6.97563119e+01  3.00566132e+01  1.00000000e-02]"
28.0,0,5,951.7,487.8,979.9,536.0,eye,eye,"[ 1.10401925e+03  8.17297965e-02  2.29202963e+00  1.93248730e+02  1.39822154e+00  1.91790225e+00  1.62174144e+04 -8.52911276e-01  9.51444030e+02  6.65517458e+03  7.41474034e+00  5.63732578e+02  3.03302909e+01  5.58433523e+01  7.40000000e-02]"
28.0,0,6,977.7,521.6,965.1,524.6,eye,eye,"[ 1.17405769e+03 -1.79483427e-02  2.91029074e+00  2.14456294e+02  1.45503808e+00  2.30983618e+00  1.64018078e+04 -7.47058718e-01  1.00139283e+03  6.74687496e+03  7.47628511e+00  6.24556877e+02 -7.66075022e+01  1.29522199e+01  1.10000000e-01]"
28.0,0,7,937.3,523.9,890.0,448.0,eye,out,"[ 1.52313794e+00  1.38934216e+00  4.12796187e+00  4.05641774e-01  4.05707335e-01  1.64412302e+00  2.35506466e+03 -7.45087603e+01  6.23720969e+03  1.01584653e+03  1.16087159e+02  2.58233544e+03 -1.48069318e+02  8.94320971e+01  2.40000000e-02]"
28.0,0,8,888.0,450.4,947.8,462.3,out,out,"[ 3.40144701e-01 -8.45297603e-02  2.41400712e-01  2.96418570e-01  1.40548822e-01  2.15188184e-01  3.22852831e+04  7.15411839e+02  1.27719795e+03  1.42283623e+04  2.89504240e+02  7.01156650e+02  7.87453545e+01  6.09725348e+01  1.10000000e-02]"
28.0,0,9,962.6,469.4,937.1,481.3,out,eye,"[ 4.08015756e+00 -1.45181032e+00  1.11083879e+00  8.52592262e-01  7.15867791e-01  7.43816617e-01  1.49431902e+03 -1.13736307e+02  1.92759645e+03  8.88007461e+02  9.49928721e+01  1.13300189e+03 -6.49831065e+01  2.81400071e+01  9.00000000e-03]"
