Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
22.0,0,0,937.9,557.3,925.5,554.6,mouth_nose,mouth_nose,"[ 1.47494200e+01  4.20572169e-01  9.79769939e-01  7.00821258e+00  9.53836998e-01  8.13946388e-01  4.99669265e+04  8.61211413e+02  1.24538298e+04  1.78410498e+04  1.68416286e+02  5.06420276e+03 -1.02283955e+02  1.26905477e+01  1.20000000e-02]"
22.0,0,1,928.7,548.8,1034.4,757.5,mouth_nose,out,"[ 1.84597997e-01 -5.45829833e-02  2.01405594e-01  1.41325344e-01  1.02810597e-01  1.77776143e-01  2.36114321e+04  7.95559641e+02  4.96326154e+04  7.91123004e+03  2.20787127e+02  1.78294196e+04  2.68607828e+01  2.33940548e+02  1.20000000e-02]"
22.0,0,2,1140.9,709.4,934.0,548.8,out,mouth_nose,"[ 3.09448294e+00  1.76933988e+00  2.46827258e+00  6.80546892e-01  3.32406504e-01  7.41112735e-01  2.39586132e+04  5.93705618e+02  3.86118057e+03  8.16286844e+03  2.05845254e+02  1.28728856e+03 -1.27819344e+02  2.61915960e+02  4.90000000e-02]"
22.0,0,3,933.3,543.6,926.1,897.9,eye,out,"[ 1.02089163e+01 -6.83131127e+00  4.82823927e+00  3.11280154e+00  1.29343841e+00  1.03418766e+00  4.26950843e+04 -1.02239218e+03  5.14519148e+04  1.52170865e+04  2.67538946e+02  1.90050326e+04 -1.16419091e+00  3.54373151e+02  1.90000000e-02]"
22.0,0,4,1156.3,705.5,988.3,559.9,out,mouth_nose,"[ 2.99279374e+00  1.87543758e+00  2.78243056e+00  6.70734009e-01  3.32538307e-01  7.77154405e-01  1.84293162e+04  4.52144892e+02  3.01630233e+03  6.49545959e+03  2.15273681e+02  1.08647770e+03 -1.30914383e+02  2.22313652e+02  4.00000000e-02]"
22.0,0,5,929.4,558.1,983.8,541.5,mouth_nose,eye,"[ 4.33166573e+00 -1.29922256e+00  3.78857793e+00  1.54356599e+00  1.03705671e+00  1.43591380e+00  4.95692030e+04  8.06170739e+02  1.00359690e+04  1.80556025e+04  1.59722423e+02  4.31425646e+03  1.06969414e+02  5.68763571e+01  2.70000000e-02]"
22.0,0,6,987.6,534.1,929.4,546.0,eye,eye,"[ 1.28339165e+01 -1.12311906e+00  1.14814955e+00  4.67170317e+00  7.20051926e-01  8.34147465e-01  4.69536661e+04  6.77643183e+02  7.09226352e+03  1.66545377e+04  1.31938296e+02  3.16764225e+03 -7.84441644e+01  5.94041244e+01  2.30000000e-02]"
22.0,0,7,917.7,546.8,968.6,533.2,eye,eye,"[ 3.70517711e+00 -1.01237131e-01  1.80511600e+00  1.41761207e+00  6.71188210e-01  9.05035002e-01  5.03655789e+04  8.81374690e+02  1.24837969e+04  1.69681426e+04  1.64208339e+02  5.07264403e+03  1.04959438e+02  5.26855768e+01  2.80000000e-02]"
22.0,0,8,976.7,531.8,931.7,548.8,eye,mouth_nose,"[ 1.16268677e+01 -1.17661253e+00  1.05529548e+00  4.06220413e+00  7.41735842e-01  7.83382393e-01  4.88291169e+04  7.30730605e+02  8.47822744e+03  1.72821108e+04  1.41566249e+02  3.54254115e+03 -6.93045493e+01  4.81040539e+01  2.40000000e-02]"
22.0,0,9,928.2,550.5,979.3,534.6,mouth_nose,eye,"[ 4.49889193e+00 -1.21065412e+00  3.59459255e+00  1.55115565e+00  9.75367781e-01  1.35034309e+00  4.85049457e+04  8.11990056e+02  1.12172373e+04  1.73151302e+04  1.57543233e+02  4.68628137e+03  1.07283770e+02  5.35165395e+01  2.70000000e-02]"
22.0,0,10,985.5,524.1,828.6,513.9,eye,eye,"[ 5.77610767e+00  2.50882267e-01  2.47604560e-01  1.07981790e+00  2.88024113e-01  2.05696546e-01  3.04547955e+03 -9.84289825e+01  5.06624925e+02  1.25422036e+03  7.73313159e+01  1.97613126e+02 -9.37195394e+01  1.57231199e+02  3.00000000e-02]"
22.0,0,11,832.4,523.1,847.2,547.6,eye,out,"[ 1.04746130e+03 -1.53304698e-01  1.94876588e+00  2.02641967e+02  1.42978818e+00  1.61371107e+00  1.61849939e+04  9.24625758e-01  8.49952518e+02  6.54955071e+03  7.82214540e+00  5.17270997e+02  3.11354031e+01  2.86232423e+01  9.40000000e-02]"
22.0,0,12,846.7,547.8,939.9,565.1,out,mouth_nose,"[ 2.22397102e-01 -9.75807092e-02  2.10679269e-01  1.74449441e-01  1.26434867e-01  1.89766081e-01  1.34101327e+04  4.71009049e+02  1.02678638e+03  4.99169462e+03  1.81683570e+02  3.98083575e+02  7.94843095e+01  9.47920355e+01  2.90000000e-02]"
22.0,0,13,936.9,566.7,988.1,872.1,mouth_nose,out,"[ 1.85136704e+01 -1.37624706e+01  1.05860520e+01  5.76881487e+00  2.60347137e+00  2.01390578e+00  4.99347756e+04 -3.83811251e+02  3.24540474e+04  1.77133825e+04  1.16004258e+02  1.19441253e+04  9.51707501e+00  3.09662074e+02  2.60000000e-02]"
22.0,0,14,1193.9,710.2,968.2,533.8,out,eye,"[ 3.09088282e+00  1.78598896e+00  2.62410855e+00  6.51454091e-01  3.50737695e-01  8.70532578e-01  1.75122126e+04  5.48339524e+02  6.97577458e+03  5.93600105e+03  1.85900995e+02  2.30478013e+03 -1.28010061e+02  2.86456716e+02  5.30000000e-02]"
22.0,0,15,961.1,545.1,928.4,570.5,eye,mouth_nose,"[ 4.44243168e+00 -3.14447364e+00  2.54742895e+00  7.95145795e-01  6.53575793e-01  9.03520494e-01  4.11213854e+03 -1.78157901e+02  2.56670283e+02  1.95946149e+03  1.35941464e+02  1.26612684e+02 -5.21614254e+01  4.14059175e+01  1.70000000e-02]"
22.0,0,16,933.2,566.0,1019.0,788.1,mouth_nose,out,"[ 2.76529276e-01 -1.08237082e-01  2.32633202e-01  2.00485719e-01  1.35863016e-01  2.07108790e-01  2.17197794e+04  7.58504157e+02  5.00493911e+04  7.75529410e+03  2.28082249e+02  1.80354648e+04  2.11221684e+01  2.38096724e+02  1.30000000e-02]"
