Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
49.0,0,0,728.9,468.6,718.9,539.2,out,out,"[ 2.87259377e+00 -2.14615931e+00  2.31042861e+00  9.90017419e-01  7.62363945e-01  1.25003882e+00  2.73785993e+03 -4.79513704e+01  2.28558936e+04  1.37328279e+03  1.29307195e+02  1.00425603e+04 -8.06192018e+00  7.13046983e+01  1.50000000e-02]"
49.0,0,1,725.8,542.0,720.0,427.5,out,out,"[ 1.82881757e-01 -4.15165918e-02  6.20312142e+00  1.62710958e-01  3.51896516e-01  2.44616219e+00  8.68436013e+02 -8.86230051e+01  1.16613669e+04  2.83853232e+02  7.60891473e+01  3.97735279e+03 -1.77100160e+02  1.14646805e+02  4.40000000e-02]"
49.0,0,2,705.1,426.5,774.5,451.9,out,out,"[ 1.21847069e+03 -5.52301830e-02  2.64923138e+00  1.95523188e+02  1.50255281e+00  2.21969661e+00  1.58431515e+04 -1.22136297e+00  9.69173418e+02  6.61511948e+03  7.22986338e+00  5.72407888e+02  6.98976654e+01  7.39020974e+01  6.60000000e-02]"
49.0,0,3,781.1,443.1,753.4,446.5,out,out,"[ 4.76890371e+00 -6.18410695e-01  3.24277254e-01  1.16193036e+00  3.33427109e-01  2.29461539e-01  2.16047977e+03 -5.71112787e+01  1.79804761e+02  1.29962676e+03  8.78197751e+01  1.12211526e+02 -8.30023074e+01  2.79078842e+01  9.00000000e-03]"
49.0,0,4,738.6,470.4,711.9,482.8,out,out,"[ 3.22764997e+01 -2.73687610e+01  4.18068514e+01  1.32570888e+01  7.50020674e+00  1.34604428e+01  3.83172825e+04 -9.56960411e+02  2.98362323e+04  1.30903071e+04  1.99107990e+02  1.17486611e+04 -6.50889266e+01  2.94389198e+01  2.20000000e-02]"
49.0,0,5,714.5,484.3,728.5,568.4,out,out,"[ 2.45088599e-01 -1.03301034e-01  3.42939094e-01  1.71066827e-01  1.58466171e-01  3.06371187e-01  2.01460947e+03  2.16425101e+02  2.03093050e+04  9.01541902e+02  1.04037111e+02  8.40492199e+03  9.45127404e+00  8.52573164e+01  2.00000000e-02]"
49.0,0,6,731.3,571.4,735.7,583.1,out,out,"[ 2.76363892e+01 -2.51036745e+01  2.85361458e+01  7.96452649e+00  4.87921380e+00  7.67246745e+00  3.82116291e+04 -9.44393175e+02  2.75044034e+04  1.29555253e+04  1.95643587e+02  1.06268616e+04  2.06096929e+01  1.25000000e+01  1.30000000e-02]"
49.0,0,7,731.5,592.3,749.5,528.4,out,out,"[ 1.16039831e-01 -1.63276399e-01  6.01123079e+00  1.00864311e-01  3.04054358e-01  1.97715241e+00  1.71475083e+03 -8.84452583e+01  1.62526261e+03  7.58384756e+02  8.31985732e+01  7.76458445e+02  1.64267995e+02  6.63868210e+01  2.00000000e-02]"
49.0,0,8,744.4,526.8,745.2,545.8,out,out,"[ 1.29373142e-01 -6.57379987e-02  5.14655518e-01  1.02741226e-01  1.17833008e-01  4.33665432e-01  1.42096530e+02  4.43981031e+01  1.14483506e+04  9.59381188e+01  3.79911809e+01  6.62381410e+03  2.41102975e+00  1.90168346e+01  7.00000000e-03]"
49.0,0,9,732.4,560.2,723.7,465.6,out,out,"[ 2.37622194e-01  5.03039881e-01  7.98265824e+00  1.53640369e-01  3.55763355e-01  2.75625182e+00  5.89204851e+02 -1.52474725e+01  2.93755077e+03  2.61063005e+02  5.72697169e+01  1.33170009e+03 -1.74745507e+02  9.49992105e+01  2.10000000e-02]"
49.0,0,10,719.2,470.8,676.1,477.1,out,out,"[ 3.27792185e+01 -2.71130006e+01  4.13137998e+01  1.33921767e+01  7.63610948e+00  1.22406330e+01  3.75671855e+04 -9.60943702e+02  3.05905473e+04  1.27592911e+04  1.93757492e+02  1.14678862e+04 -8.16838730e+01  4.35580073e+01  2.30000000e-02]"
49.0,0,11,676.3,478.8,718.0,580.0,out,out,"[ 1.81647093e-01 -4.49185929e-02  2.19873388e-01  1.51883860e-01  9.47275195e-02  1.88507454e-01  5.84592647e+03  3.81588639e+02  1.82796787e+04  2.11491077e+03  1.47415930e+02  6.96456326e+03  2.23943714e+01  1.09454694e+02  3.20000000e-02]"
49.0,0,12,724.1,589.3,646.2,882.8,out,out,"[ 6.34311657e+00 -3.07713527e+00  1.67538823e+00  1.74152051e+00  6.22753520e-01  4.90143121e-01  4.20277064e+03 -2.86998555e+02  4.21953220e+04  1.40502844e+03  1.16853682e+02  1.51550662e+04 -1.48645695e+01  3.03662082e+02  4.90000000e-02]"
49.0,0,13,633.7,888.0,536.1,905.9,out,out,"[ 6.63238007e+00 -1.28103208e+00  3.63052442e-01  1.95301976e+00  5.14112292e-01  2.15304950e-01  9.55475513e+03 -3.30505285e+02  5.17767572e+02  3.33882057e+03  1.35744098e+02  1.75167633e+02 -7.96073558e+01  9.92278691e+01  4.10000000e-02]"
49.0,0,14,534.8,904.3,496.4,976.2,out,out,"[ 4.55521174e+00 -2.49653812e-01  1.38829105e-01  1.94247014e+00  3.99554013e-01  1.19503407e-01  4.53836903e+03 -1.97919842e+02  1.86688004e+04  2.09020708e+03  1.45943557e+02  7.98804971e+03 -2.81055652e+01  8.15117783e+01  1.80000000e-02]"
49.0,0,15,508.6,977.1,513.6,965.6,out,out,"[ 9.30012635e+01 -2.60482415e+01  1.71304450e+01  6.62745985e+01  2.03026885e+01  6.01373317e+00  3.10601323e+04 -7.92441439e+02  2.29395267e+04  1.09498394e+04  1.59359029e+02  8.85000811e+03  1.56501434e+02  1.25399362e+01  1.30000000e-02]"
49.0,0,16,508.4,965.2,543.6,952.8,out,out,"[ 6.02809119e+01 -2.43098160e+01  1.58553572e+01  5.22629023e+01  1.64369224e+01  4.91149826e+00  3.65984711e+04 -8.98054168e+02  2.52678324e+04  1.29214420e+04  1.84217978e+02  9.71148043e+03  1.09405971e+02  3.73202358e+01  2.30000000e-02]"
49.0,0,17,546.0,965.2,475.0,1053.2,out,out,"[ 1.04498706e+03 -7.22400112e-02  2.13907403e+00  1.90611353e+02  1.41840990e+00  1.84037690e+00  1.60097376e+04 -3.06192603e+00  9.34679777e+02  6.47435298e+03  7.77936443e+00  5.65270354e+02 -3.88972203e+01  1.13070774e+02  4.50000000e-02]"
49.0,0,18,493.9,1036.8,518.3,1009.8,out,out,"[ 6.57423924e+00 -5.94266086e+00  9.67831706e+00  4.84804288e+00  2.78043576e+00  3.22036419e+00  2.91634400e+04 -7.47575564e+02  2.23678440e+04  1.47300965e+04  3.55250926e+02  1.15283234e+04  1.37895762e+02  3.63917573e+01  5.00000000e-03]"
49.0,0,19,507.7,1020.9,478.5,1023.8,out,out,"[ 6.85934636e+01 -2.44653968e+01  1.66864395e+01  5.74423433e+01  1.83897845e+01  5.40083165e+00  3.00706823e+04 -8.50225537e+02  3.00811695e+04  1.10940173e+04  1.84906900e+02  1.07888641e+04 -8.43282646e+01  2.93436535e+01  3.10000000e-02]"
49.0,0,20,495.5,993.9,504.0,964.1,out,out,"[ 8.04612651e+01 -2.67974645e+01  2.08329759e+01  6.65542847e+01  2.12796771e+01  7.68277452e+00  3.19386816e+04 -8.52720345e+02  2.75721121e+04  1.02827261e+04  1.64076474e+02  1.10250699e+04  1.64080001e+02  3.09885463e+01  1.80000000e-02]"
49.0,1,0,1004.3,550.0,739.2,466.3,mouth_nose,out,"[ 1.26573799e+03  2.04361792e-01  2.56491485e+00  2.05103547e+02  1.51392627e+00  2.04428062e+00  1.67419602e+04 -1.75566469e+00  9.53684565e+02  6.93984488e+03  7.83021955e+00  5.91161362e+02 -1.07522465e+02  2.77999460e+02  8.90000000e-02]"
