Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
33.0,0,0,937.8,481.2,938.4,447.2,eye,out,"[ 6.02226064e-02  3.45737005e-02  6.87114845e+00  5.37068738e-02  1.99302167e-01  2.24645334e+00  2.93291666e+02 -1.30826484e+01  1.34130493e+03  1.71589650e+02  4.60871216e+01  7.57472053e+02  1.78989003e+02  3.40052937e+01  1.10000000e-02]"
33.0,0,1,947.5,455.0,943.0,469.5,out,out,"[ 2.57641944e+01 -2.16194864e+01  2.91511311e+01  1.56186400e+01  7.97529452e+00  1.11580395e+01  4.86863918e+04 -8.77561185e+02  1.36371942e+04  1.76790888e+04  1.74890171e+02  5.55309788e+03 -1.72414594e+01  1.51822265e+01  1.50000000e-02]"
33.0,0,2,949.8,467.3,941.2,473.4,out,eye,"[ 3.32543805e+01 -2.28699555e+01  2.99120662e+01  2.58551500e+01  1.13704417e+01  1.19303761e+01  4.62993326e+04 -8.55018650e+02  1.38364875e+04  1.66367508e+04  1.71532896e+02  5.82587663e+03 -5.46518335e+01  1.05437185e+01  1.00000000e-02]"
33.0,0,3,945.8,468.8,960.0,416.5,out,out,"[ 7.21369765e-02 -1.06830903e-01  6.26185155e+00  6.21144554e-02  2.32296813e-01  2.42679285e+00  1.42360064e+03 -1.51179557e+02  2.88649233e+03  6.42906917e+02  8.53949400e+01  1.30202574e+03  1.64809790e+02  5.41934498e+01  2.00000000e-02]"
33.0,0,4,958.5,426.9,950.4,462.3,out,out,"[ 2.84480390e+01 -2.54566629e+01  3.84676949e+01  1.26235634e+01  7.11131133e+00  1.54937303e+01  4.79729620e+04 -9.50691625e+02  1.80368220e+04  1.65918841e+04  1.82578299e+02  7.08261061e+03 -1.28881851e+01  3.63148730e+01  2.20000000e-02]"
33.0,0,5,955.5,464.6,1027.4,469.9,out,out,"[ 1.83316907e-01 -9.36600570e-02  3.45558603e-01  1.54552574e-01  1.37214371e-01  2.97493395e-01  1.36077611e+04  4.12398639e+01  8.50893590e+02  5.50477400e+03  2.13884450e+02  3.52078573e+02  8.57841529e+01  7.20950761e+01  2.40000000e-02]"
33.0,0,6,1017.2,472.7,948.8,518.6,eye,eye,"[ 3.21974927e+00 -1.73985231e+00  1.73304804e+00  7.29696665e-01  7.59055364e-01  1.09702452e+00  6.42296438e+03  1.31330803e+02  7.39661769e+03  2.45616686e+03  1.69241522e+02  2.71446255e+03 -5.61363094e+01  8.23733573e+01  3.40000000e-02]"
33.0,0,7,947.3,521.6,937.0,599.1,eye,mouth_nose,"[ 2.09390511e+00 -1.83902467e+00  2.23784510e+00  6.06556253e-01  5.77676768e-01  1.09771763e+00  1.46459093e+03  3.09636453e+00  2.75068508e+04  7.38847357e+02  9.17254053e+01  1.21932439e+04 -7.57042911e+00  7.81814556e+01  1.40000000e-02]"
33.0,0,8,943.3,613.0,994.9,487.3,mouth_nose,eye,"[ 1.63617274e-01 -4.35647396e-01  7.39719536e+00  1.39730695e-01  4.19640174e-01  3.18456100e+00  5.17983123e+03 -3.27204299e+02  1.37614542e+04  1.79229003e+03  1.35835563e+02  5.04789296e+03  1.57681791e+02  1.35878806e+02  3.80000000e-02]"
33.0,0,9,1000.8,483.0,1026.7,468.6,eye,out,"[ 2.00997023e-01 -2.86725323e-01  2.13287332e+00  1.75632058e-01  2.75853735e-01  1.44339467e+00  5.72794401e+03 -3.29551695e+02  2.50606382e+03  2.65709469e+03  1.61347234e+02  1.13795459e+03  1.19073383e+02  2.96339333e+01  1.80000000e-02]"
33.0,0,10,1015.9,474.9,937.0,603.9,eye,mouth_nose,"[ 6.35809142e+00 -5.90179584e+00  6.00776890e+00  1.22407902e+00  9.33997946e-01  1.46599150e+00  6.89613087e+03 -3.82222309e+02  1.16905018e+04  2.46502372e+03  1.48365369e+02  4.22680187e+03 -3.14511196e+01  1.51215773e+02  3.70000000e-02]"
33.0,0,11,952.5,617.9,963.9,606.2,mouth_nose,mouth_nose,"[ 3.31091179e+01 -2.71150853e+01  3.99315632e+01  1.54639582e+01  8.18176334e+00  1.32811229e+01  4.54729434e+04 -9.76065255e+02  2.07203713e+04  1.52466036e+04  1.86251402e+02  8.28150405e+03  1.35744059e+02  1.63355441e+01  1.10000000e-02]"
