Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
32.0,0,0,876.0,403.7,882.0,402.1,out,out,"[ 5.44635305e+01 -2.90636220e+01  6.46312842e+01  4.79651779e+01  1.92293333e+01  3.70659120e+01  3.65614391e+04 -8.93225240e+02  2.22196901e+04  1.27722527e+04  1.84845489e+02  8.77667203e+03  1.04931417e+02  6.20966988e+00  7.00000000e-03]"
32.0,0,1,874.8,385.5,804.4,367.9,out,out,"[ 3.12616847e+00  5.24258794e-01  6.39256955e-01  6.43553544e-01  2.35401118e-01  4.46761766e-01  3.06682192e+03  1.70767637e+02  5.21842343e+02  1.19483873e+03  1.08953739e+02  2.02079757e+02 -1.04036243e+02  7.25666590e+01  2.60000000e-02]"
32.0,0,2,807.4,386.6,977.6,369.2,out,out,"[ 1.93318802e+01 -2.31714191e+01  5.51423593e+01  5.84229835e+00  5.83283891e+00  2.55065581e+01  3.45352745e+04 -9.17239167e+02  3.01773687e+04  1.11664063e+04  1.85790409e+02  1.19188968e+04  9.58372208e+01  1.71087112e+02  4.10000000e-02]"
32.0,0,3,973.9,365.2,825.5,369.3,out,out,"[ 6.10069235e+00 -2.18719417e-01  1.59178188e-01  1.19600608e+00  2.24035160e-01  1.31385904e-01  3.67393579e+03 -2.98647961e+01  1.71540924e+02  1.54112733e+03  7.44733517e+01  7.32233447e+01 -8.84174329e+01  1.48456627e+02  2.80000000e-02]"
32.0,0,4,825.6,385.7,801.5,387.8,out,out,"[ 4.70586157e+01 -3.18084751e+01  8.15740467e+01  3.29020261e+01  1.51012411e+01  4.45598533e+01  3.22330781e+04 -8.94480986e+02  2.76339235e+04  1.06415943e+04  1.82530588e+02  1.04945698e+04 -8.50200004e+01  2.41913208e+01  1.50000000e-02]"
32.0,0,5,811.0,391.9,971.0,380.9,out,out,"[ 1.55247546e-01 -5.02186375e-01  2.40145937e+00  8.36232525e-02  1.80660088e-01  8.99395437e-01  3.93374521e+04  2.46758994e+02  4.37109449e+02  1.44646737e+04  2.16651215e+02  1.83114889e+02  9.39328963e+01  1.60377679e+02  2.50000000e-02]"
32.0,0,6,977.9,384.2,810.5,388.0,out,out,"[ 6.67574651e+00 -1.99397200e-01  1.62811696e-01  1.43561188e+00  2.67692412e-01  1.35311667e-01  4.08995653e+03  6.29395678e+01  2.70668032e+02  1.70529047e+03  7.27907244e+01  1.13225707e+02 -8.86996023e+01  1.67443125e+02  2.90000000e-02]"
32.0,0,7,811.4,386.4,985.8,368.4,out,out,"[ 1.52919326e-01 -5.05909924e-01  2.30984811e+00  7.41613122e-02  1.59658693e-01  8.03018884e-01  3.06938973e+04 -3.39244405e+02  4.14885383e+02  1.08204739e+04  1.87937326e+02  1.43829409e+02  9.58926903e+01  1.75326438e+02  4.00000000e-02]"
32.0,0,8,977.8,374.1,910.3,537.5,out,eye,"[ 6.09421141e+00 -6.55349249e+00  7.67880534e+00  1.20497602e+00  9.96377077e-01  1.82593780e+00  5.66627969e+03 -3.47108501e+02  2.47143893e+04  2.07670514e+03  1.45828968e+02  9.10438539e+03 -2.24453580e+01  1.76793128e+02  3.40000000e-02]"
32.0,0,9,911.5,532.3,879.2,450.0,eye,out,"[ 7.94986088e-01  1.00643137e+00  4.35170220e+00  3.37508754e-01  3.26176037e-01  1.34053926e+00  2.84789373e+03  2.33741678e+02  3.33657932e+03  1.11446734e+03  1.13208037e+02  1.29103093e+03 -1.58571652e+02  8.84114246e+01  2.80000000e-02]"
32.0,0,10,873.3,454.3,807.6,388.0,out,out,"[ 2.86245808e+00  2.10827947e+00  3.58037609e+00  5.14517268e-01  3.56954358e-01  1.11744629e+00  1.76393405e+03  1.39556599e+02  1.52055338e+03  7.91123339e+02  8.80054385e+01  6.77952064e+02 -1.35260434e+02  9.33390593e+01  2.10000000e-02]"
32.0,0,11,802.9,383.9,1042.7,755.0,out,out,"[ 2.59657453e-01 -1.52927341e-01  2.40956293e-01  1.57456315e-01  1.24642973e-01  2.06477331e-01  2.65878983e+04  8.24363714e+02  3.71741387e+04  8.95317830e+03  2.24604962e+02  1.34305852e+04  3.28700195e+01  4.41836225e+02  5.90000000e-02]"
32.0,0,12,1045.5,761.6,1104.6,849.7,out,out,"[ 9.10471198e-02 -2.50512522e-02  1.60608135e-01  7.35963864e-02  6.00870975e-02  1.38843005e-01  6.61442628e+03  4.09013923e+02  1.96958786e+04  2.34287142e+03  1.56670922e+02  7.23351275e+03  3.38548392e+01  1.06086851e+02  3.30000000e-02]"
32.0,0,13,1099.2,855.2,1022.3,892.9,out,out,"[ 7.73091672e+00 -2.16418727e+00  8.32586182e-01  1.84662244e+00  7.12987724e-01  4.48025950e-01  3.82471264e+03 -1.42129680e+02  3.17514617e+03  1.86478528e+03  1.00705996e+02  1.60388722e+03 -6.38837317e+01  8.56440307e+01  1.30000000e-02]"
