Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
47.0,0,0,888.4,456.4,853.9,458.9,out,out,"[ 3.22277488e+01 -2.69876562e+01  4.59836786e+01  1.62542559e+01  8.68891133e+00  1.85788197e+01  4.36972300e+04 -9.74693474e+02  2.29779155e+04  1.56917073e+04  1.95993946e+02  8.50985427e+03 -8.58553763e+01  3.45904611e+01  2.00000000e-02]"
47.0,0,1,848.6,462.4,828.3,446.2,out,out,"[ 2.87113685e+01 -2.40397284e+01  3.98001142e+01  1.57085102e+01  8.29609092e+00  1.47119841e+01  4.55948884e+04 -9.29558826e+02  1.78056522e+04  1.60427269e+04  1.86067932e+02  7.14571745e+03 -1.28590902e+02  2.59717154e+01  1.60000000e-02]"
47.0,0,2,818.9,443.6,911.9,456.5,out,out,"[ 2.00631004e+01 -2.31549427e+01  3.65658933e+01  4.76758822e+00  4.74782856e+00  1.22958220e+01  4.63350194e+04 -9.64503818e+02  2.03536531e+04  1.56338983e+04  1.84507774e+02  7.70219420e+03  8.21029113e+01  9.38904148e+01  2.50000000e-02]"
47.0,0,3,919.2,451.4,948.8,449.5,out,out,"[ 2.31689646e+01 -2.24318937e+01  3.65623683e+01  1.04882848e+01  6.37927021e+00  1.34447491e+01  4.48656630e+04 -8.67833588e+02  1.32107298e+04  1.51803270e+04  1.64078520e+02  5.70316719e+03  9.36727310e+01  2.96609170e+01  1.80000000e-02]"
47.0,0,4,953.3,451.4,903.1,514.9,out,eye,"[ 7.79029425e+00 -6.18084306e+00  5.51189728e+00  1.60789375e+00  1.20570133e+00  1.77806146e+00  5.58341359e+03 -2.39318421e+02  4.28776689e+03  2.64015349e+03  1.63006761e+02  2.09356279e+03 -3.83281752e+01  8.09462167e+01  1.50000000e-02]"
47.0,0,5,901.3,519.8,886.8,552.4,eye,mouth_nose,"[ 2.24208522e+01 -2.11986409e+01  2.48746862e+01  8.47172100e+00  5.34628142e+00  7.68764153e+00  4.80539459e+04 -9.02227951e+02  1.51115334e+04  1.66946037e+04  1.73080322e+02  6.15422179e+03 -2.39787940e+01  3.56792657e+01  1.90000000e-02]"
47.0,0,6,889.5,556.7,850.0,452.9,mouth_nose,out,"[ 1.08340576e+00  1.64749547e+00  6.47324075e+00  2.96062914e-01  3.62946816e-01  1.77060699e+00  1.56590037e+03  1.53627413e+02  3.46011260e+03  6.52889409e+02  8.44318345e+01  1.48461279e+03 -1.59166203e+02  1.11061650e+02  2.30000000e-02]"
47.0,0,7,839.0,444.9,953.2,443.6,out,out,"[ 2.16630924e+01 -2.43925525e+01  4.46326595e+01  5.50731826e+00  5.14851642e+00  1.53028256e+01  4.47263490e+04 -9.91235383e+02  2.37908332e+04  1.54033115e+04  1.97328077e+02  9.21791285e+03  9.06522005e+01  1.14207399e+02  2.80000000e-02]"
47.0,0,8,975.9,450.2,955.9,451.4,out,out,"[ 3.95383251e+01 -2.78149453e+01  4.67767217e+01  2.87026982e+01  1.29353224e+01  2.31325746e+01  4.36188732e+04 -9.48140177e+02  2.07787492e+04  1.54613305e+04  1.90239376e+02  8.12564156e+03 -8.65663696e+01  2.00359677e+01  1.30000000e-02]"
47.0,0,9,955.5,455.5,967.2,450.9,out,out,"[ 4.22709835e+01 -2.88925286e+01  5.31556642e+01  3.26374905e+01  1.40828902e+01  2.78472826e+01  4.15670243e+04 -9.58692599e+02  2.46547409e+04  1.44939350e+04  1.90620291e+02  9.72426284e+03  1.11462886e+02  1.25717938e+01  1.10000000e-02]"
47.0,0,10,966.0,439.0,1163.5,769.6,out,out,"[ 2.17035596e+00 -2.17331975e+00  2.45451251e+00  9.75900409e-01  6.36229382e-01  8.44549971e-01  4.30231361e+04  1.03482563e+03  4.72808787e+04  1.51699447e+04  2.46920703e+02  1.67446437e+04  3.08540386e+01  3.85100779e+02  1.60000000e-02]"
47.0,0,11,960.1,674.3,958.3,461.7,mouth_nose,out,"[ 4.27967995e-02  7.75393202e-02  9.31232058e+00  3.56260645e-02  2.22828980e-01  3.74496015e+00  4.98995110e+02  1.23670249e+01  2.41496389e+04  1.66439115e+02  5.57106766e+01  8.76837140e+03 -1.79514911e+02  2.12607620e+02  4.60000000e-02]"
47.0,0,12,956.2,464.8,896.2,473.2,out,eye,"[ 5.06446072e+00 -3.54391228e-01  3.97040353e-01  9.21293091e-01  4.79725663e-01  3.02525707e-01  1.64289509e+03 -9.64937876e+01  3.05962106e+03  8.86831262e+02  8.44873200e+01  1.53843770e+03 -8.20303896e+01  6.05851467e+01  1.40000000e-02]"
47.0,0,13,887.9,468.3,946.6,459.2,out,out,"[ 2.35332045e-01 -3.42656305e-01  1.56055234e+00  1.76774769e-01  2.54142621e-01  1.08194966e+00  1.53554892e+04 -2.75932138e+02  1.12656296e+03  6.52763654e+03  2.27919087e+02  5.20242312e+02  9.88121627e+01  5.94011784e+01  1.90000000e-02]"
47.0,0,14,950.1,451.7,983.1,728.5,out,out,"[ 2.60845964e-01 -2.23004608e-01  4.15482358e-01  1.47362753e-01  1.58056778e-01  3.43037656e-01  3.10224783e+03  2.81578996e+02  4.90451549e+04  1.21567305e+03  1.05480986e+02  1.71707667e+04  6.79869347e+00  2.78760184e+02  2.60000000e-02]"
47.0,0,15,982.8,734.4,929.7,496.6,out,eye,"[ 9.00140580e-01  1.91639144e+00  1.12881630e+01  2.82832892e-01  5.18050977e-01  3.68627659e+00  1.74842227e+03  1.11141946e+02  8.00120571e+03  7.34196948e+02  7.87200309e+01  3.32326122e+03 -1.67412529e+02  2.43656418e+02  2.80000000e-02]"
47.0,0,16,920.4,486.5,877.7,847.6,eye,out,"[ 4.90408184e+00 -3.60679349e+00  2.85888987e+00  1.17879804e+00  6.69277151e-01  7.62653412e-01  6.06380350e+03 -1.34484749e+02  4.85168484e+04  2.29621847e+03  1.45007376e+02  1.78131490e+04 -6.74389705e+00  3.63615869e+02  2.90000000e-02]"
47.0,0,17,877.3,867.6,883.0,953.9,out,out,"[ 1.32775104e-01 -4.22892094e-02  2.02700593e-01  1.03791821e-01  7.91890505e-02  1.73386983e-01  7.88557799e+02  1.33071778e+02  4.22075042e+04  4.12068331e+02  6.69615794e+01  1.71410974e+04  3.77882132e+00  8.64880339e+01  1.10000000e-02]"
47.0,0,18,885.3,964.7,918.8,515.2,out,eye,"[ 1.05144465e+03 -1.26090206e-01  3.80390714e+00  2.23949594e+02  1.50308566e+00  3.08848330e+00  1.75092093e+04 -5.31293698e+00  9.07753641e+02  7.13137206e+03  8.19605041e+00  5.38478376e+02  1.75737783e+02  4.50746603e+02  7.40000000e-02]"
