Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
21.0,0,0,928.6,548.1,916.4,535.0,mouth_nose,eye,"[ 2.20141958e+01 -2.13418952e+01  3.38380766e+01  7.49843198e+00  5.03701505e+00  9.55403267e+00  4.75781465e+04 -9.25559208e+02  1.72600666e+04  1.71564608e+04  1.84735501e+02  7.11506388e+03 -1.37037331e+02  1.79011173e+01  2.40000000e-02]"
21.0,0,1,928.1,542.0,920.1,519.5,eye,eye,"[ 2.41646513e+01 -2.37324481e+01  4.05805374e+01  8.18705266e+00  5.72592280e+00  1.23241790e+01  4.45774685e+04 -9.49894396e+02  2.08572113e+04  1.56141253e+04  1.92548307e+02  8.51700422e+03 -1.60426874e+02  2.38799079e+01  2.50000000e-02]"
21.0,0,2,931.3,524.5,990.5,519.6,eye,eye,"[ 2.84671354e-01 -4.11611022e-01  1.58584473e+00  2.10206951e-01  2.74121506e-01  1.06252669e+00  3.39586136e+04  3.73154953e+01  7.57833094e+02  1.57351475e+04  2.89406277e+02  4.24883594e+02  9.47316016e+01  5.94024410e+01  1.10000000e-02]"
21.0,0,3,986.1,524.0,842.2,520.7,eye,eye,"[ 3.60888881e+00 -4.90358074e-03  1.78058605e-01  9.36876906e-01  2.05185787e-01  1.51774706e-01  1.90043145e+04  3.47944366e+01  6.85152291e+02  6.44057458e+03  1.99577113e+02  2.20722445e+02 -9.13137105e+01  1.43937834e+02  4.70000000e-02]"
21.0,0,4,849.7,529.7,993.2,517.3,eye,eye,"[ 3.35202168e-01 -5.59207330e-01  1.42167056e+00  1.72270777e-01  2.28801670e-01  7.24405051e-01  2.46190185e+04 -5.37781821e+02  1.05329926e+03  8.00711765e+03  1.93123306e+02  3.32748939e+02  9.49387263e+01  1.44034753e+02  5.00000000e-02]"
21.0,0,5,1000.0,518.1,850.1,525.2,eye,eye,"[ 3.65353048e+00 -2.21559719e-01  1.64424061e-01  9.24197180e-01  1.98062511e-01  1.32319806e-01  2.04898758e+04 -7.06646250e+01  4.75211787e+02  6.88871477e+03  1.98425600e+02  1.49119403e+02 -8.72882173e+01  1.50068051e+02  5.00000000e-02]"
21.0,0,6,839.9,523.5,863.4,526.6,eye,eye,"[ 3.02483542e+01 -2.81999499e+01  5.12018466e+01  9.88583843e+00  7.05436876e+00  1.89602882e+01  3.04417888e+04 -8.87843498e+02  3.58125411e+04  1.01579221e+04  1.82176898e+02  1.30130421e+04  8.24852225e+01  2.37035862e+01  2.70000000e-02]"
21.0,0,7,856.7,528.3,841.5,525.2,eye,eye,"[ 4.46007125e+01 -3.11782336e+01  6.14854854e+01  2.92499187e+01  1.36173491e+01  3.54714165e+01  2.80672783e+04 -8.55492420e+02  3.36998265e+04  9.35721231e+03  1.76175626e+02  1.24793184e+04 -1.01527235e+02  1.55128979e+01  1.10000000e-02]"
21.0,0,8,840.3,527.4,746.9,851.7,eye,out,"[ 9.92522350e+00 -3.74515511e+00  1.64493283e+00  3.50029093e+00  1.01661292e+00  6.47635515e-01  1.11765816e+04 -4.06826182e+02  5.05340717e+04  4.07650266e+03  1.66252137e+02  1.87842022e+04 -1.60666616e+01  3.37481925e+02  1.80000000e-02]"
21.0,0,9,759.7,836.9,859.2,523.2,out,eye,"[ 7.56393228e-02 -9.15114374e-02  1.27209867e+01  6.33731834e-02  4.57247697e-01  6.15876435e+00  2.09458175e+04 -4.60058401e+02  1.06702677e+04  7.19185691e+03  1.96582490e+02  4.49198551e+03  1.62401909e+02  3.29101717e+02  3.80000000e-02]"
21.0,0,10,863.9,528.9,998.0,520.9,eye,eye,"[ 2.11664624e-01 -2.40395437e-01  6.56470853e-01  1.21242012e-01  1.61498603e-01  4.64799107e-01  2.94115606e+04 -5.04881224e+02  6.01871697e+02  1.00457468e+04  1.90322412e+02  1.90098648e+02  9.34140464e+01  1.34338416e+02  4.70000000e-02]"
21.0,0,11,997.9,524.9,985.6,522.3,eye,eye,"[ 3.50628137e+01 -2.42817341e+01  3.51741627e+01  2.81565149e+01  1.23613996e+01  1.50902440e+01  4.46185520e+04 -9.13306665e+02  1.79652590e+04  1.59761886e+04  1.82846382e+02  7.30293066e+03 -1.01935603e+02  1.25717938e+01  1.00000000e-02]"
21.0,0,12,986.8,517.7,932.2,538.0,eye,eye,"[ 3.23660779e+00 -1.30439576e+00  8.84635097e-01  8.20360325e-01  4.14799513e-01  4.41536580e-01  7.29912536e+03 -3.40485649e+02  6.04144502e+02  2.95054095e+03  1.36376174e+02  2.43465955e+02 -6.96051239e+01  5.82516094e+01  2.50000000e-02]"
21.0,0,13,933.6,547.2,845.4,937.9,mouth_nose,out,"[ 6.43444492e+00 -4.44020183e+00  3.24533067e+00  1.49312520e+00  6.82792494e-01  6.42502407e-01  4.04774767e+03 -2.18558909e+02  4.60110547e+04  1.38057966e+03  1.17453581e+02  1.60479078e+04 -1.27212049e+01  4.00531809e+02  5.70000000e-02]"
21.0,0,14,839.7,937.2,960.6,926.6,out,out,"[ 1.44319026e+00 -1.64683100e+00  2.27199766e+00  5.92270134e-01  4.26315386e-01  7.15275956e-01  2.72829063e+04  3.96849208e+01  2.39591899e+03  1.02119454e+04  2.58871982e+02  9.49080023e+02  9.50106385e+01  1.21363792e+02  2.70000000e-02]"
21.0,0,15,969.4,934.4,1045.7,934.9,out,out,"[ 4.71447349e-01 -2.97807565e-01  5.15710712e-01  2.97388028e-01  2.25599481e-01  3.89553830e-01  2.12435581e+04  1.08049795e+02  1.91682830e+03  7.97363897e+03  2.49571067e+02  7.52919929e+02  8.96245416e+01  7.63016383e+01  2.90000000e-02]"
21.0,0,16,1048.6,942.8,1008.6,1043.7,out,out,"[ 1.99294666e+00 -9.93613132e-01  7.11657425e-01  5.50278077e-01  3.11413146e-01  3.60043808e-01  2.70404447e+03 -2.37431456e+02  1.63173771e+04  9.27456812e+02  1.05035441e+02  5.35424860e+03 -2.16249645e+01  1.08539440e+02  4.40000000e-02]"
21.0,0,17,1006.0,1045.1,923.1,1061.2,out,out,"[ 4.12284755e+00 -6.45457666e-01  2.42702618e-01  1.20208633e+00  4.13234565e-01  1.87625971e-01  1.55914113e+04 -4.36938102e+02  1.53077412e+03  5.89824554e+03  2.04328214e+02  6.15735264e+02 -7.90094090e+01  8.44489195e+01  2.70000000e-02]"
21.0,0,18,925.0,1062.5,1038.5,1018.8,out,out,"[ 1.67164253e+00 -2.21087901e+00  3.41557660e+00  6.31934100e-01  4.99942283e-01  7.86431871e-01  1.81339532e+04 -5.91168454e+02  6.37407026e+03  6.13101479e+03  2.05604744e+02  2.11596308e+03  1.11057805e+02  1.21622120e+02  4.60000000e-02]"
21.0,0,19,1036.6,1012.3,905.7,548.8,out,mouth_nose,"[ 1.13240360e+00  2.13066676e+00  1.10279380e+01  2.62661249e-01  4.89539068e-01  3.22509537e+00  3.61058051e+03  2.83544736e+02  3.29801889e+04  1.21392485e+03  9.33641109e+01  1.22851515e+04 -1.64229450e+02  4.81629588e+02  5.40000000e-02]"
21.0,0,20,913.4,542.9,992.2,516.5,eye,eye,"[ 5.03975785e-01 -1.19378702e+00  4.45449113e+00  3.24558883e-01  4.96173192e-01  1.84543123e+00  2.79410973e+04 -7.14800297e+02  4.47066774e+03  1.08124161e+04  2.65525402e+02  1.85007032e+03  1.08522157e+02  8.31047532e+01  2.30000000e-02]"
21.0,1,0,923.8,547.8,986.0,527.8,mouth_nose,eye,"[ 3.68814752e-01 -1.07461649e+00  4.83991737e+00  2.38264263e-01  4.22406079e-01  1.59757538e+00  2.51505859e+04 -2.16663246e+02  1.55174637e+03  1.15972408e+04  2.68641209e+02  7.94105229e+02  1.07824852e+02  6.53363605e+01  1.30000000e-02]"
21.0,1,1,981.8,527.6,891.2,522.3,eye,eye,"[ 2.86648692e+00  1.89348441e-02  3.05930688e-01  7.16248903e-01  2.52903119e-01  2.57143762e-01  7.81413487e+03  2.22178674e+02  1.39601449e+03  2.80814300e+03  1.71461173e+02  5.07643818e+02 -9.33479243e+01  9.07548897e+01  3.50000000e-02]"
21.0,1,2,890.6,522.2,837.4,517.4,eye,eye,"[ 2.23326211e+00 -3.46648445e-02  4.19545576e-01  6.66614769e-01  3.29136721e-01  3.56404490e-01  4.65394646e+03  2.33991702e+02  2.75527012e+03  1.75760451e+03  1.51634094e+02  1.05199956e+03 -9.51555843e+01  5.34161024e+01  2.90000000e-02]"
