Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
53.0,0,0,913.1,556.4,886.2,528.3,mouth_nose,eye,"[ 1.04420637e+00  5.15276364e-01  1.48848978e+00  4.88435712e-01  2.22664811e-01  5.31652038e-01  4.17148363e+03  2.64890427e+02  6.40512877e+02  1.68400354e+03  1.19212323e+02  2.66987924e+02 -1.36249891e+02  3.89001285e+01  2.30000000e-02]"
53.0,0,1,889.4,532.3,913.5,553.3,eye,mouth_nose,"[ 1.86437933e-01 -3.83501682e-02  2.04568920e-01  1.66788535e-01  8.36589005e-02  1.78659285e-01  5.05043122e+03  3.31289858e+02  3.01555437e+03  2.55826753e+03  1.64478241e+02  1.56548687e+03  4.89321060e+01  3.19657629e+01  1.30000000e-02]"
53.0,0,2,912.1,564.0,960.7,547.9,mouth_nose,mouth_nose,"[ 6.11113299e+00 -4.96452274e+00  9.45832233e+00  1.93668283e+00  2.26480039e+00  4.04780309e+00  4.84330108e+04  6.51734505e+02  7.42954700e+03  1.74056672e+04  1.30000861e+02  3.35709290e+03  1.08328780e+02  5.11973632e+01  2.30000000e-02]"
53.0,0,3,990.3,548.0,868.1,530.9,mouth_nose,eye,"[ 1.41241947e+01 -7.99602314e+00  1.32853809e+01  5.14124165e+00  2.04305518e+00  3.75309612e+00  4.96920997e+04 -7.81550393e+02  9.39493064e+03  1.81237530e+04  1.54636153e+02  4.03124518e+03 -9.79659315e+01  1.23390640e+02  3.50000000e-02]"
53.0,0,4,870.0,530.3,1025.1,537.5,eye,eye,"[ 2.93428151e-01 -1.57537930e-01  2.25032031e-01  1.67356019e-01  1.38761914e-01  1.81928601e-01  3.19621854e+04  5.03058233e+02  1.74315469e+02  1.11968338e+04  1.77884778e+02  6.11192663e+01  8.73421427e+01  1.55267028e+02  3.60000000e-02]"
53.0,0,5,1022.9,537.1,997.9,536.4,eye,eye,"[ 3.49371479e+00 -8.32180772e-03  2.36986119e-01  6.56730102e-01  2.42831214e-01  2.04801928e-01  9.41320647e+02  4.06209355e+01  2.54409097e+02  5.96710728e+02  6.06556054e+01  1.61138691e+02 -9.16038628e+01  2.50097981e+01  8.00000000e-03]"
53.0,0,6,991.5,543.3,934.7,542.7,eye,eye,"[ 4.42512931e+00 -2.20338448e-02  1.36320285e-01  7.97966572e-01  1.86373108e-01  1.17800448e-01  1.71935704e+03  9.26546029e+00  1.04382326e+02  8.86802424e+02  6.16206782e+01  5.73204095e+01 -9.06052146e+01  5.68031689e+01  1.40000000e-02]"
53.0,0,7,933.8,549.3,1003.6,539.7,mouth_nose,eye,"[ 2.07127340e-01 -4.74182839e-01  1.65697159e+00  1.14219302e-01  1.72973154e-01  6.51710234e-01  1.64880049e+04 -1.17770653e+02  3.15495792e+02  6.80396101e+03  1.82160622e+02  1.40359461e+02  9.78310906e+01  7.04570791e+01  2.10000000e-02]"
53.0,0,8,1000.9,545.6,973.1,544.5,eye,eye,"[ 1.66923878e+01 -1.68937251e+01  2.71048682e+01  5.19977259e+00  3.89916894e+00  7.89350076e+00  4.77845802e+04 -8.32148594e+02  1.15112279e+04  1.71020464e+04  1.61365392e+02  4.76937082e+03 -9.22659171e+01  2.78217541e+01  3.10000000e-02]"
53.0,0,9,972.7,546.4,995.9,546.8,eye,eye,"[ 1.70977482e+01 -1.84797330e+01  2.95427344e+01  5.14616141e+00  4.06908668e+00  9.01237155e+00  4.65835834e+04 -8.28215886e+02  1.17777942e+04  1.62339016e+04  1.58237311e+02  5.03568746e+03  8.90122396e+01  2.32034480e+01  2.30000000e-02]"
