Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
7.0,0,0,933.1,513.5,883.7,531.9,eye,eye,"[ 5.85002224e+00 -2.28287970e+00  1.25052274e+00  1.26341089e+00  5.66183172e-01  5.32325566e-01  3.61700069e+03 -1.85822918e+02  4.15094246e+02  1.81878507e+03  1.15709316e+02  2.23527205e+02 -6.95711654e+01  5.27154626e+01  1.30000000e-02]"
7.0,0,1,887.6,537.4,942.5,528.9,eye,eye,"[ 2.47867834e-01 -4.77849909e-01  1.72838804e+00  1.67643059e-01  2.33914245e-01  8.72078768e-01  1.50179452e+04  1.21598438e+02  6.22625421e+02  6.66600045e+03  2.10090091e+02  2.87567331e+02  9.88010508e+01  5.55541178e+01  1.80000000e-02]"
7.0,0,2,937.6,527.0,908.3,523.8,eye,eye,"[ 3.10334834e+00  4.42656129e-02  5.13204524e-01  7.03251052e-01  3.64161307e-01  4.43924635e-01  1.67262440e+03 -2.69241159e+01  1.44500548e+03  9.61165897e+02  9.90928047e+01  8.14731411e+02 -9.62328562e+01  2.94742260e+01  1.10000000e-02]"
7.0,0,3,904.6,523.1,935.7,527.7,eye,eye,"[7.62223256e+00 2.08034712e+00 2.24659473e+00 2.19375552e+00 8.18810194e-01 1.39797194e+00 4.57628092e+04 9.80366820e+02 2.11131887e+04 1.60156859e+04 1.95501976e+02 8.28935027e+03 8.15863851e+01 3.14383524e+01 1.70000000e-02]"
7.0,0,4,935.7,527.4,918.8,528.1,eye,eye,"[ 1.53681817e+01  4.40448148e+00  2.89207931e+00  7.19915751e+00  1.54028496e+00  1.48112609e+00  4.35417274e+04  9.46358983e+02  2.11830393e+04  1.46630870e+04  1.82003295e+02  8.28205905e+03 -8.76281578e+01  1.69144908e+01  1.20000000e-02]"
7.0,0,5,922.0,530.9,903.2,543.3,eye,eye,"[ 1.39999769e+01  2.80031009e+00  1.80967482e+00  5.06742061e+00  1.12337867e+00  1.14844198e+00  4.54941119e+04  9.82030283e+02  2.16390268e+04  1.54952398e+04  1.94708241e+02  8.04826235e+03 -5.65921754e+01  2.25211012e+01  1.40000000e-02]"
7.0,0,6,904.7,544.0,906.1,566.7,eye,mouth_nose,"[8.51493790e+00 1.09736520e+00 1.27928395e+00 2.42236518e+00 8.08114156e-01 9.72850750e-01 4.54898935e+04 9.94703448e+02 2.30031704e+04 1.53705141e+04 1.95518820e+02 8.59977871e+03 3.52919030e+00 2.27431308e+01 1.80000000e-02]"
7.0,0,7,913.3,571.0,972.7,522.9,mouth_nose,eye,"[ 1.52882967e-01 -5.15997051e-01  4.12904344e+00  1.18515022e-01  2.64057825e-01  1.28105275e+00  1.21307150e+04 -3.14207278e+02  1.26724456e+03  4.81291396e+03  1.80394542e+02  5.15621294e+02  1.28999317e+02  7.64327809e+01  2.70000000e-02]"
7.0,0,8,965.1,517.1,907.6,519.2,eye,eye,"[ 5.45047190e+00 -2.45634965e-01  1.61040789e-01  1.20984548e+00  2.45918093e-01  1.31034542e-01  3.46462275e+03 -1.08156156e+02  1.72569080e+02  1.79442769e+03  8.44620729e+01  9.74540332e+01 -8.79083881e+01  5.75383350e+01  1.20000000e-02]"
7.0,0,9,910.7,524.3,936.6,601.5,eye,mouth_nose,"[ 2.38404938e-01 -1.50094691e-01  3.70575639e-01  1.55639588e-01  1.62265750e-01  3.28965427e-01  3.03455174e+03  2.72166957e+02  1.11434240e+04  1.15434578e+03  1.16272810e+02  4.21174749e+03  1.85462026e+01  8.14288033e+01  2.90000000e-02]"
7.0,0,10,942.1,611.4,954.5,799.5,mouth_nose,out,"[ 4.01611216e-01 -2.36862322e-01  3.78220987e-01  2.13671019e-01  1.82908653e-01  3.11996912e-01  2.55244209e+03  2.52196094e+02  4.48979373e+04  9.33961954e+02  9.19250799e+01  1.62810237e+04  3.77161705e+00  1.88508276e+02  3.30000000e-02]"
7.0,0,11,956.5,797.3,867.8,512.8,out,eye,"[ 9.83562255e-01  1.54626909e+00  8.10236911e+00  3.82006846e-01  5.01333448e-01  2.60342250e+00  8.09212260e+03  4.22985581e+02  2.39946351e+04  2.56919284e+03  1.38142561e+02  8.75144957e+03 -1.62683825e+02  2.98006611e+02  5.20000000e-02]"
7.0,0,12,864.2,511.9,960.5,534.2,eye,eye,"[ 2.68304249e-01 -9.18719105e-02  2.33706456e-01  2.26285451e-01  1.37842580e-01  2.02439300e-01  2.92888332e+04  7.09101006e+02  1.98544336e+03  1.17930951e+04  2.65431255e+02  9.12317192e+02  7.69619378e+01  9.88482676e+01  1.90000000e-02]"
7.0,0,13,963.4,536.7,903.1,551.0,eye,mouth_nose,"[ 5.67150596e+00 -1.34207204e+00  6.38773946e-01  1.24081495e+00  5.07435198e-01  3.74201563e-01  3.86189417e+03 -5.55416445e+01  7.84223071e+02  1.96784879e+03  1.14606652e+02  4.02781097e+02 -7.66588963e+01  6.19724132e+01  1.40000000e-02]"
7.0,0,14,897.9,560.3,793.8,812.5,mouth_nose,out,"[ 7.87613615e+00 -4.99807872e+00  3.48778589e+00  1.96275796e+00  8.94633771e-01  8.91952637e-01  1.22376077e+04 -5.34864844e+02  4.06040362e+04  3.99941145e+03  1.83688429e+02  1.38143554e+04 -2.24292513e+01  2.72839971e+02  5.00000000e-02]"
7.0,0,15,795.0,811.9,794.0,818.8,out,out,"[ 5.56742040e+00 -6.62782053e+00  3.28295308e+01  4.61287054e+00  3.82537125e+00  2.03215097e+01  3.53172273e+02 -9.60394056e+01  4.87203861e+04  1.53517767e+02  2.75517542e+01  1.80509083e+04 -8.24632081e+00  6.97208721e+00  7.00000000e-03]"
7.0,0,16,792.2,848.3,873.9,1047.0,out,out,"[ 1.03429436e-01 -1.94582395e-02  7.97349074e-02  8.23022294e-02  4.62417910e-02  6.94049295e-02  9.03213266e+03  4.85891688e+02  3.25102917e+04  2.85237934e+03  1.48381485e+02  1.17620936e+04  2.23511231e+01  2.14840825e+02  5.10000000e-02]"
7.0,0,17,863.9,1044.2,1076.1,1082.9,out,out,"[ 6.10359640e-01 -3.71149647e-01  3.70451208e-01  2.99229840e-01  1.78404055e-01  2.32411849e-01  3.61779811e+04  8.22218363e+02  3.69734970e+03  1.20055509e+04  2.18512251e+02  1.11324040e+03  7.96642676e+01  2.15700093e+02  6.70000000e-02]"
7.0,0,18,1070.3,1078.5,1041.8,1032.7,out,out,"[ 1.13710020e+03 -5.44437654e-02  3.04461479e+00  1.78328842e+02  1.42583739e+00  2.42784048e+00  1.66421697e+04  4.91136407e-01  9.13207553e+02  6.76171850e+03  7.84723832e+00  5.38196174e+02 -1.48107204e+02  5.39433963e+01  2.10000000e-02]"
7.0,0,19,1035.2,1026.7,1038.4,1039.8,out,out,"[ 1.72778354e-01 -2.93274523e-02  4.11056529e-01  1.52013303e-01  8.69636554e-02  3.32127615e-01  1.38474999e+03  1.71786814e+02  2.62247247e+04  8.26235789e+02  9.91525024e+01  1.35185706e+04  1.37270966e+01  1.34851770e+01  7.00000000e-03]"
7.0,0,20,1033.9,1026.1,1038.0,1039.4,out,out,"[ 9.48189255e-02 -2.23901890e-02  2.36350132e-01  8.34948521e-02  5.41927170e-02  1.96748433e-01  1.10942551e+03  1.65194602e+02  1.98096193e+04  3.84916934e+02  6.81141906e+01  7.03946100e+03  1.71329962e+01  1.39176147e+01  3.80000000e-02]"
7.0,0,21,1040.6,1048.6,1038.9,1034.9,out,out,"[ 5.11887996e-01 -4.39647811e-02  2.52518397e+00  4.37753938e-01  3.45755392e-01  1.63106984e+00  2.45340809e+03  2.24552430e+02  2.41671199e+04  1.53361848e+03  1.34214460e+02  1.33127713e+04 -1.72926462e+02  1.38050715e+01  6.00000000e-03]"
7.0,0,22,1044.9,1051.4,1042.8,1043.1,out,out,"[ 3.41452195e-01 -4.47262699e-02  7.91713621e-01  3.02505393e-01  1.75563796e-01  6.23997056e-01  3.28087073e+03  2.83601957e+02  2.80284844e+04  1.47392828e+03  1.22599104e+02  1.17001296e+04 -1.65801446e+02  8.56154192e+00  1.70000000e-02]"
