Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
10.0,0,0,950.6,507.5,942.9,503.5,eye,eye,"[ 1.31554980e+01 -7.77106857e+00  1.22386040e+01  5.05713862e+00  2.49608075e+00  4.71809830e+00  4.75458725e+04 -6.56402230e+02  6.19089299e+03  1.74440110e+04  1.29689032e+02  2.80067912e+03 -1.17450998e+02  8.67698104e+00  2.20000000e-02]"
10.0,0,1,945.9,503.8,994.4,501.9,eye,eye,"[ 1.36799112e-01 -7.78807137e-02  4.75169006e-01  1.05265663e-01  1.26481435e-01  3.48028370e-01  1.52855625e+04  6.72538569e+01  1.32859592e+02  7.19021441e+03  1.68728141e+02  7.25060661e+01  9.22434297e+01  4.85372022e+01  1.40000000e-02]"
10.0,0,2,1003.9,496.6,1012.3,489.6,eye,eye,"[ 2.15902761e+01 -1.36709721e+00  4.00036383e+00  1.73884924e+01  1.28166758e+00  2.18362888e+00  5.22137493e+04  5.27416637e+02  3.67837832e+03  1.82078418e+04  9.93300175e+01  1.77751271e+03  1.29805571e+02  1.09343495e+01  1.00000000e-02]"
10.0,0,3,1013.8,491.2,970.6,498.9,eye,eye,"[ 1.40398136e+01 -2.42552100e+00  3.28391099e+00  6.04143171e+00  9.12724979e-01  1.64130201e+00  4.90044485e+04 -3.89305204e+02  1.64240884e+03  1.77018846e+04  8.06844670e+01  7.80291499e+02 -7.98936909e+01  4.38808614e+01  2.40000000e-02]"
10.0,0,4,970.1,499.9,944.0,512.2,eye,eye,"[ 2.59156558e+00 -1.20076181e+00  9.48729311e-01  6.94715635e-01  4.66026911e-01  5.57532645e-01  3.98410548e+03 -3.41544934e+01  5.18640983e+02  1.95276069e+03  1.47938175e+02  2.47709003e+02 -6.47671687e+01  2.88530761e+01  1.60000000e-02]"
10.0,0,5,943.7,520.3,941.3,534.9,eye,eye,"[ 1.69104629e+01 -2.44674618e+00  1.64920972e+00  1.09511282e+01  1.37345173e+00  1.07748486e+00  4.65369571e+04  5.33224099e+02  3.92645652e+03  1.67049286e+04  1.05310844e+02  1.98717577e+03 -9.33499846e+00  1.47959454e+01  1.20000000e-02]"
10.0,0,6,948.4,538.2,956.2,521.9,eye,eye,"[ 1.21053653e+01 -3.33880177e+00  7.14472180e+00  5.24813176e+00  1.35513367e+00  2.24386040e+00  5.25780068e+04 -3.52164592e+02  2.03908471e+03  1.84888037e+04  7.87405709e+01  1.03819649e+03  1.54427598e+02  1.80701411e+01  1.60000000e-02]"
10.0,0,7,949.4,525.6,940.3,524.1,eye,eye,"[ 1.42768647e+01 -9.98943490e+00  1.53485272e+01  5.92433020e+00  2.98615810e+00  5.24244482e+00  5.01126763e+04 -7.01723936e+02  7.25070144e+03  1.80151199e+04  1.34110941e+02  3.23225950e+03 -9.93601908e+01  9.22279784e+00  2.00000000e-02]"
10.0,0,8,943.8,524.9,950.7,530.1,eye,eye,"[ 1.39926949e+01 -1.42465950e+01  2.14969271e+01  4.51018686e+00  3.61819541e+00  7.38471619e+00  5.13632426e+04 -7.89970855e+02  8.94579102e+03  1.75578283e+04  1.47664929e+02  3.82924478e+03  5.29974735e+01  8.64002315e+00  2.20000000e-02]"
10.0,0,9,948.1,529.9,955.5,514.2,eye,eye,"[ 2.17987073e+01 -1.74259562e+01  2.76686403e+01  1.15717860e+01  5.94552374e+00  9.57611794e+00  4.85543128e+04 -8.06639377e+02  1.05212458e+04  1.69295771e+04  1.53309566e+02  4.53781568e+03  1.54763736e+02  1.73565550e+01  1.30000000e-02]"
