Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
5.0,0,0,917.0,528.1,999.3,501.0,eye,eye,"[ 4.23700978e-01 -1.10177907e+00  4.02971387e+00  2.32244174e-01  3.85401005e-01  1.40918734e+00  1.51098274e+04 -4.61762891e+02  2.17854141e+03  5.98808755e+03  2.09384607e+02  8.61804665e+02  1.08225841e+02  8.66469849e+01  2.70000000e-02]"
5.0,0,1,998.7,506.2,873.6,505.3,eye,eye,"[ 5.50651976e+00 -5.24612718e-02  2.24936434e-01  1.17798185e+00  3.00586880e-01  1.84584914e-01  7.31276719e+03 -1.74312275e+02  8.98245337e+02  3.01370130e+03  1.36221656e+02  3.63828073e+02 -9.04121927e+01  1.25103237e+02  2.50000000e-02]"
5.0,0,2,885.0,511.0,1014.7,515.4,eye,eye,"[ 2.72580116e-01 -1.85493708e-01  4.60382105e-01  1.77508181e-01  1.78022102e-01  3.69848673e-01  2.64497725e+04  4.77669112e+02  5.48169316e+02  9.81283101e+03  2.22737011e+02  2.14841505e+02  8.80570179e+01  1.29774612e+02  2.80000000e-02]"
5.0,0,3,1011.6,520.7,968.6,524.2,eye,eye,"[ 3.99811209e+00 -2.44250823e-01  2.82175014e-01  8.56107021e-01  3.63239457e-01  2.32762469e-01  2.50064530e+03 -5.89685645e+01  1.07971184e+03  1.32948196e+03  1.05967461e+02  5.84393634e+02 -8.53466484e+01  4.31422067e+01  1.20000000e-02]"
5.0,0,4,962.9,527.4,849.0,509.2,eye,eye,"[ 4.38216213e+00  5.24619460e-01  4.03705535e-01  8.10498517e-01  2.42360173e-01  2.89393758e-01  2.86827520e+03  1.23849207e+02  4.71006723e+02  1.18570036e+03  8.47982428e+01  1.91404764e+02 -9.90785050e+01  1.15344918e+02  2.80000000e-02]"
5.0,0,5,858.2,525.8,941.7,525.0,eye,eye,"[ 2.63917520e-01 -2.34621609e-01  7.52939025e-01  1.86368113e-01  2.15119883e-01  5.97533916e-01  1.51727116e+04  1.42151901e+02  1.10571634e+03  5.87403712e+03  2.26242047e+02  4.41017759e+02  9.05489248e+01  8.35038322e+01  2.70000000e-02]"
5.0,0,6,935.9,523.5,857.2,513.7,eye,eye,"[ 3.82099380e+00  2.61678068e-01  3.83156539e-01  8.58015710e-01  2.81071553e-01  3.14838033e-01  5.31069119e+03  5.61963601e+01  7.41718233e+02  2.30379612e+03  1.42238195e+02  3.14926095e+02 -9.70981338e+01  7.93078180e+01  2.30000000e-02]"
5.0,0,7,870.6,526.4,1010.6,541.0,eye,eye,"[ 4.96463539e-01 -2.56759874e-01  2.73397492e-01  3.23184833e-01  1.97200349e-01  2.25172125e-01  3.14137905e+04  6.47649513e+02  3.82578617e+02  1.13269861e+04  1.88050015e+02  1.49292883e+02  8.40463893e+01  1.40759227e+02  2.80000000e-02]"
5.0,0,8,1002.6,536.1,875.0,704.7,eye,out,"[ 6.28215927e+00 -4.75004239e+00  4.00173654e+00  1.21414923e+00  7.85402559e-01  1.05619307e+00  6.42341576e+03 -2.63596634e+02  1.63498145e+04  2.05014222e+03  1.47806184e+02  5.32458175e+03 -3.71191967e+01  2.11442002e+02  5.60000000e-02]"
5.0,0,9,868.0,722.4,857.1,1023.6,out,out,"[ 1.98352462e+00 -1.45671800e+00  1.21684710e+00  5.50229580e-01  2.85693287e-01  3.38116753e-01  1.17210812e+03 -6.90142375e+01  4.57378546e+04  3.94659629e+02  7.12976933e+01  1.56549039e+04 -2.07254841e+00  3.01397163e+02  5.10000000e-02]"
5.0,0,10,861.1,1016.5,1186.2,850.5,out,out,"[ 2.08668354e+00 -4.20020642e+00  9.55847975e+00  6.89985152e-01  7.75602898e-01  1.45585498e+00  3.78746745e+04 -3.73915983e+02  7.64915379e+03  1.33567090e+04  2.41009728e+02  2.74169431e+03  1.17049407e+02  3.65028780e+02  4.10000000e-02]"
5.0,0,11,1197.2,853.1,825.9,885.2,out,out,"[ 9.17102521e+00 -9.14799132e-01  1.90438833e-01  2.33974284e+00  4.17006920e-01  1.23247805e-01  1.43525560e+04 -2.65737701e+02  5.28439008e+02  5.40495722e+03  1.13515233e+02  1.99138379e+02 -8.50588935e+01  3.72684988e+02  4.60000000e-02]"
5.0,0,12,815.0,888.7,715.5,884.8,out,out,"[ 6.02653019e+00  8.20009162e-02  1.33823889e-01  1.48631319e+00  2.76348459e-01  1.11146678e-01  5.56162650e+03 -1.79833363e+02  3.31534651e+02  2.35286021e+03  9.75904996e+01  1.51626636e+02 -9.22446152e+01  9.95764028e+01  2.20000000e-02]"
5.0,0,13,715.6,891.5,929.7,893.3,out,out,"[ 1.45780888e+00 -1.46561177e+00  1.74638283e+00  5.43864558e-01  3.84303506e-01  6.00156919e-01  4.42375799e+04  6.95356050e+02  1.42132565e+03  1.59330169e+04  2.23125830e+02  6.18240379e+02  8.95183093e+01  2.14107566e+02  2.40000000e-02]"
5.0,0,14,941.5,901.4,864.2,1016.1,out,out,"[ 4.25259299e+00 -1.19431281e+00  5.19607391e-01  1.01503645e+00  4.32903736e-01  2.90942613e-01  2.30633259e+03 -1.67347179e+02  1.83711254e+04  9.31417290e+02  9.60340859e+01  6.86033795e+03 -3.39772908e+01  1.38316232e+02  3.00000000e-02]"
5.0,0,15,869.6,1016.3,831.1,984.4,out,out,"[ 1.97949027e+00  7.91427879e-01  1.35060938e+00  4.21664377e-01  2.86834548e-01  5.97131130e-01  9.06287574e+02  5.06784155e+01  3.22231518e+03  4.61207081e+02  7.39425410e+01  1.53621582e+03 -1.29644175e+02  4.99986000e+01  1.60000000e-02]"
5.0,1,0,922.5,526.1,897.8,529.3,eye,eye,"[ 2.99720695e+01 -2.46645346e+01  3.51302477e+01  1.51613107e+01  7.74904109e+00  1.22297165e+01  4.70068757e+04 -9.39198336e+02  1.74590257e+04  1.68672800e+04  1.87833825e+02  6.87033881e+03 -8.26181816e+01  2.49064249e+01  1.50000000e-02]"
5.0,1,1,901.8,534.0,985.2,509.4,eye,eye,"[ 3.22799498e-01 -8.98529897e-01  3.40014630e+00  1.67669223e-01  2.79121369e-01  9.96180158e-01  1.45012957e+04 -3.61404460e+02  9.61488421e+02  5.71541048e+03  1.94884584e+02  3.79516191e+02  1.06434163e+02  8.69524008e+01  2.60000000e-02]"
5.0,1,2,980.0,516.0,863.5,521.6,eye,eye,"[ 5.74193352e+00 -3.38122919e-01  1.41710034e-01  1.24532809e+00  2.09090010e-01  1.06239010e-01  5.96114915e+03 -1.29541974e+02  1.07238118e+02  2.48224132e+03  8.78196840e+01  5.11794333e+01 -8.72479864e+01  1.16634515e+02  2.30000000e-02]"
5.0,1,3,867.8,527.1,971.6,528.6,eye,eye,"[ 2.52727006e-01 -1.95949136e-01  5.90935522e-01  1.76269440e-01  1.88962179e-01  4.59712067e-01  2.35318775e+04  5.45135518e+02  7.23845304e+02  8.93293250e+03  2.23343279e+02  2.94627583e+02  8.91720839e+01  1.03810838e+02  2.50000000e-02]"
5.0,1,4,963.6,534.3,920.3,537.5,eye,eye,"[ 4.29348666e+00 -2.82336103e-01  2.41687927e-01  9.26584162e-01  3.43518410e-01  1.94567346e-01  3.19470459e+03  1.08282401e+02  7.08222112e+02  1.70402314e+03  1.15022667e+02  3.78558567e+02 -8.57733535e+01  4.34180838e+01  1.20000000e-02]"
5.0,1,5,917.0,538.4,964.0,535.0,eye,eye,"[ 1.81898839e-01 -3.14503016e-01  1.09106310e+00  1.11805951e-01  1.59453152e-01  5.77223511e-01  1.98142664e+04  8.42225785e+01  1.47248092e+02  9.35580412e+03  1.80691453e+02  8.09424389e+01  9.41375936e+01  4.71228183e+01  1.20000000e-02]"
5.0,1,6,973.1,528.5,927.1,536.1,eye,eye,"[ 5.04065930e+00 -6.56067090e-01  3.54652565e-01  1.05315787e+00  4.61493428e-01  2.68999222e-01  1.75203320e+03 -1.21051323e+02  1.05648997e+03  9.78855115e+02  7.85226919e+01  6.00694368e+02 -8.06184898e+01  4.66235992e+01  1.10000000e-02]"
5.0,1,7,911.3,545.5,980.2,513.0,eye,eye,"[ 3.66322414e-01 -1.10860986e+00  5.44956027e+00  2.47446823e-01  4.57761194e-01  1.71262399e+00  1.66207262e+04 -2.97964535e+02  2.53022400e+03  7.35221229e+03  2.30662703e+02  1.16924177e+03  1.15253163e+02  7.61804437e+01  1.80000000e-02]"
5.0,1,8,988.9,517.5,930.2,542.1,eye,eye,"[ 5.04505428e+00 -2.23763890e+00  1.45775372e+00  1.04242768e+00  6.25099816e-01  6.90076516e-01  3.18642110e+03 -2.08616385e+02  1.13021327e+03  1.50276034e+03  1.07511026e+02  5.33781239e+02 -6.72624136e+01  6.36462882e+01  1.70000000e-02]"
5.0,1,9,920.8,547.4,896.9,578.0,mouth_nose,mouth_nose,"[ 3.03705299e+01 -2.63129389e+01  3.47199919e+01  1.14643466e+01  6.91264032e+00  1.21828018e+01  4.36915533e+04 -9.73715015e+02  2.31364568e+04  1.53028317e+04  1.99919669e+02  9.06224301e+03 -3.79914646e+01  3.88274388e+01  2.10000000e-02]"
5.0,1,10,897.7,580.5,946.0,498.0,mouth_nose,eye,"[ 1.42531878e-01 -3.26841724e-01  6.47611133e+00  1.26748429e-01  3.55304721e-01  2.65097721e+00  5.93101048e+03 -2.94832704e+02  4.12470391e+03  2.39410277e+03  1.43143451e+02  1.72624664e+03  1.49652966e+02  9.55988494e+01  2.60000000e-02]"
5.0,1,11,930.5,510.9,873.0,519.6,eye,eye,"[ 4.14539543e+00 -6.60347641e-01  3.24877034e-01  8.30991559e-01  3.26551869e-01  2.22304846e-01  2.68801770e+03  2.21680727e+00  4.40327520e+02  1.29795905e+03  9.92313779e+01  2.12071647e+02 -8.13961593e+01  5.81544495e+01  1.80000000e-02]"
5.0,1,12,874.4,530.8,989.3,830.6,eye,out,"[ 1.30408294e-01 -4.98009292e-02  1.32668735e-01  8.91699694e-02  7.77070167e-02  1.15621803e-01  1.01911642e+04  5.15926933e+02  3.83381074e+04  3.31596752e+03  1.53665154e+02  1.38667584e+04  2.09696053e+01  3.21063934e+02  5.20000000e-02]"
5.0,1,13,981.2,828.4,824.7,1010.9,out,out,"[ 7.38946962e+00 -2.23642979e+00  9.29443376e-01  1.97601389e+00  7.63459871e-01  5.02705269e-01  3.65874246e+04  9.64582870e+02  3.79177188e+04  1.22513392e+04  1.96770038e+02  1.36839408e+04 -4.06142195e+01  2.40413186e+02  4.10000000e-02]"
5.0,1,14,812.9,1020.4,653.2,1057.1,out,out,"[ 7.84701273e+00 -1.06991762e+00  2.60345497e-01  2.36629051e+00  5.53861948e-01  1.88779922e-01  1.50996034e+04 -4.47208305e+02  3.04144973e+03  5.49565939e+03  1.74415869e+02  1.09985378e+03 -7.70577991e+01  1.63862686e+02  3.80000000e-02]"
5.0,1,15,649.9,1057.3,668.8,1026.4,out,out,"[ 5.18572078e+01 -2.72442805e+01  2.30066734e+01  4.22451062e+01  1.39730121e+01  6.79927668e+00  3.39108288e+04 -9.21777405e+02  3.35122367e+04  1.16585270e+04  1.94414866e+02  1.24980035e+04  1.48547939e+02  3.62218166e+01  2.30000000e-02]"
5.0,1,16,668.6,1027.4,801.4,866.0,out,out,"[ 1.67424065e+00 -3.09715097e+00  1.15877930e+01  1.07367563e+00  1.26228670e+00  3.35402448e+00  3.08993775e+04 -6.86641581e+02  2.23506148e+04  1.14547047e+04  2.53451513e+02  8.54939093e+03  1.40552435e+02  2.09011483e+02  1.90000000e-02]"
5.0,1,17,807.6,863.8,937.6,574.9,out,mouth_nose,"[ 1.22653144e+03 -1.00964164e-01  3.13431579e+00  2.02367328e+02  1.49215011e+00  2.53811848e+00  1.66941103e+04 -1.32760632e+00  8.76510968e+02  6.50505189e+03  7.73799445e+00  5.26148994e+02  1.55773079e+02  3.16801531e+02  8.60000000e-02]"
5.0,1,18,946.1,477.6,987.6,504.1,eye,eye,"[ 1.66099938e-01 -3.79619700e-02  2.29669942e-01  1.46496475e-01  8.49071068e-02  1.95879475e-01  9.47781292e+03  4.46708128e+02  3.91432743e+03  3.94943385e+03  1.91366946e+02  1.62073508e+03  5.74395620e+01  4.92392120e+01  2.30000000e-02]"
