Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
51.0,0,0,2328.0,-796.0,2071.8,-804.6,out,out,"[ 1.72021290e+01  2.63879910e+00  3.30603041e+00  8.42099980e+00  1.10725425e+00  2.36699797e+00  4.87451109e+04  7.12914488e+02  1.57265317e+04  1.76497350e+04  1.39226886e+02  6.53908505e+03 -9.19225557e+01  2.56344300e+02  1.20000000e-02]"
51.0,0,1,1319.0,-930.3,1378.6,-925.8,out,out,"[ 2.99867395e-01  6.33326490e-01  1.76969871e+00  1.40119379e-01  1.85885518e-01  5.07803711e-01  4.57000941e+04 -2.56251625e+02  1.84634282e+02  1.88175926e+04  1.94245801e+02  1.26322161e+02  8.56821689e+01  5.97696411e+01  7.00000000e-03]"
51.0,0,2,1351.6,-918.9,1739.5,-865.9,out,out,"[4.64127691e+00 1.00999484e+01 2.85147892e+01 1.46703767e+00 2.24937038e+00 8.27193476e+00 5.15242656e+04 7.29845970e+02 1.87706167e+04 1.82149641e+04 1.43831301e+02 7.41719541e+03 8.22196743e+01 3.91504036e+02 7.00000000e-03]"
51.0,0,3,2065.0,-837.1,2337.8,-845.9,out,out,"[8.34950994e-01 2.11252867e+00 6.01627401e+00 2.87931322e-01 4.93063999e-01 1.73936342e+00 5.10606014e+04 6.85995600e+02 1.66205978e+04 1.81262944e+04 1.34298797e+02 6.58337725e+03 9.18476103e+01 2.72941899e+02 1.70000000e-02]"
51.0,0,4,2337.7,-846.5,1350.4,-916.3,out,out,"[ 3.64359646e+01  3.87993612e-01  1.55447654e-01  3.13640667e+01  1.56497589e+00  1.52717908e-01  2.75536716e+04  4.46735326e+02  8.23132631e+03  1.07052954e+04  9.64315281e+01  3.56189789e+03 -9.40439606e+01  9.89764280e+02  9.00000000e-03]"
51.0,0,5,1384.0,-926.4,2066.0,-847.0,out,out,"[5.70405022e+00 1.07921551e+01 2.46215345e+01 9.84437283e-01 1.38496936e+00 4.40477813e+00 4.94327635e+04 6.67241799e+02 3.46864995e+04 1.72024128e+04 1.23686439e+02 1.31249661e+04 8.33593892e+01 6.86606408e+02 1.07000000e-01]"
51.0,0,6,1339.2,-947.1,2331.0,-731.9,out,out,"[2.69884173e+00 7.80946552e+00 3.07461221e+01 8.09594052e-01 1.74655803e+00 8.43080119e+00 4.84132278e+04 8.22325862e+02 4.63294112e+04 1.74345810e+04 1.61309567e+02 1.68384259e+04 7.77577729e+01 1.01487846e+03 6.70000000e-02]"
51.0,0,7,723.0,1107.6,739.0,1051.3,out,out,"[ 3.92427031e-01 -5.85248991e-01  2.74429016e+00  3.12923341e-01  3.14375130e-01  6.72416769e-01  7.31962255e+02 -2.46847612e+01  1.08199369e+03  3.28279534e+02  6.27681057e+01  4.78844683e+02  1.64135283e+02  5.85293943e+01  2.30000000e-02]"
51.0,0,8,749.2,1035.9,909.6,546.6,out,eye,"[ 1.14507388e+01 -1.23429719e+01  2.05270326e+01  4.93075737e+00  3.29846987e+00  4.61410321e+00  2.84138335e+04 -8.57964332e+02  3.67688669e+04  9.14924580e+03  1.70418222e+02  1.34345649e+04  1.61850067e+02  5.14920042e+02  1.01000000e-01]"
51.0,0,9,880.4,402.9,855.1,448.8,out,out,"[ 3.76630140e+00 -3.29840661e+00  3.56162929e+00  7.33518830e-01  7.22965828e-01  1.36382172e+00  9.03090508e+02 -4.69401680e+01  5.03952309e+03  4.69619085e+02  7.43817250e+01  2.49306481e+03 -2.88634773e+01  5.24108767e+01  1.50000000e-02]"
