Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
41.0,0,0,882.7,548.2,909.7,540.6,mouth_nose,eye,"[ 1.56048141e-01 -2.50500309e-01  1.22781612e+00  1.19469087e-01  1.69000802e-01  6.71572655e-01  1.01649754e+04 -4.62674127e+01  2.98627498e+02  4.71049138e+03  1.79941184e+02  1.48326411e+02  1.05720928e+02  2.80492424e+01  1.60000000e-02]"
41.0,0,1,896.6,543.9,883.5,546.0,eye,eye,"[ 1.59361656e+01 -5.04023613e-01  1.13067067e+00  8.61269303e+00  1.06185609e+00  9.38946600e-01  4.94801425e+04  7.71888554e+02  9.24934509e+03  1.76959272e+04  1.49877966e+02  3.96656710e+03 -8.08926657e+01  1.32672529e+01  1.10000000e-02]"
41.0,0,2,886.2,547.0,869.9,570.7,eye,out,"[ 1.18679005e+03 -7.54354052e-02  2.75388744e+00  2.09321605e+02  1.45936678e+00  2.25328737e+00  1.82478068e+04 -4.45357308e+00  9.84789577e+02  7.52573740e+03  8.11662561e+00  5.81412810e+02 -3.45187819e+01  2.87642139e+01  6.20000000e-02]"
41.0,0,3,876.2,546.8,892.9,549.9,eye,mouth_nose,"[ 6.88407937e+00 -1.43979253e+00  2.32195514e+00  2.31056699e+00  9.62682366e-01  1.20946253e+00  4.93709481e+04  7.81158473e+02  9.08274548e+03  1.76846772e+04  1.50863014e+02  3.99639589e+03  7.94839536e+01  1.69852878e+01  2.00000000e-02]"
41.0,0,4,888.1,550.7,882.0,551.8,mouth_nose,mouth_nose,"[ 1.97996854e+01  2.69270436e-01  9.20874578e-01  1.46412928e+01  1.16790846e+00  7.85678306e-01  4.91154377e+04  8.07974364e+02  1.07937443e+04  1.79227783e+04  1.61133467e+02  4.55288697e+03 -7.97778314e+01  6.19838689e+00  7.00000000e-03]"
41.0,0,5,878.4,547.0,926.9,529.4,eye,eye,"[3.08346074e+00 1.74522147e-01 1.87715675e+00 1.31224951e+00 6.50731679e-01 1.03200987e+00 4.83611313e+04 9.16069986e+02 1.58480011e+04 1.72100853e+04 1.80258606e+02 6.50231773e+03 1.09945156e+02 5.15946703e+01 2.50000000e-02]"
41.0,0,6,929.7,532.2,883.1,574.3,eye,mouth_nose,"[ 2.92460648e+00 -1.95502784e+00  1.85094742e+00  7.45584870e-01  6.69318635e-01  1.01126543e+00  6.10476508e+03 -3.49923115e+02  3.51294848e+03  2.19474621e+03  1.52849002e+02  1.22880552e+03 -4.79042857e+01  6.28010350e+01  3.80000000e-02]"
41.0,0,7,888.7,567.5,872.9,593.5,mouth_nose,out,"[ 9.40347179e+00 -1.39806377e+00  9.39400498e-01  2.87210067e+00  9.17350037e-01  6.88928986e-01  5.05557181e+04  8.65303855e+02  1.24525702e+04  1.77181156e+04  1.70153330e+02  5.12032526e+03 -3.12867282e+01  3.04243324e+01  1.90000000e-02]"
41.0,0,8,873.5,586.3,854.5,529.9,mouth_nose,eye,"[ 8.04240776e-01  1.01168485e+00  5.04425800e+00  2.73476122e-01  3.57239688e-01  1.60701950e+00  7.44057729e+02  6.36775792e+01  3.59872070e+03  3.67823344e+02  7.25209044e+01  1.69539680e+03 -1.61382387e+02  5.95143680e+01  1.60000000e-02]"
41.0,0,9,852.4,529.0,949.1,536.4,eye,eye,"[ 5.73492954e-01 -2.90091775e-01  2.65730683e-01  3.19818850e-01  1.91042833e-01  2.05640118e-01  2.13854906e+04  2.28894644e+02  1.15314720e+02  8.45176905e+03  1.84183864e+02  4.66273357e+01  8.56239502e+01  9.69827304e+01  2.80000000e-02]"
41.0,0,10,945.1,535.4,880.3,596.9,eye,mouth_nose,"[ 4.19931479e+00 -3.06499264e+00  2.83808453e+00  9.61407189e-01  8.50302595e-01  1.28072806e+00  9.27154347e+03 -4.53936732e+02  5.59941110e+03  3.09050113e+03  1.68637015e+02  1.96302028e+03 -4.64966988e+01  8.93380658e+01  4.00000000e-02]"
41.0,0,11,882.3,592.5,943.1,526.7,mouth_nose,eye,"[ 3.22879428e-01 -8.72953585e-01  6.65881978e+00  2.69058548e-01  5.34235994e-01  2.60499408e+00  1.14744893e+04 -3.28573722e+02  7.18627809e+03  4.67929873e+03  2.08989302e+02  3.02818599e+03  1.37261691e+02  8.95895083e+01  2.30000000e-02]"
