Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
26.0,0,0,930.8,583.1,912.8,569.0,mouth_nose,mouth_nose,"[ 6.82560882e+00  4.83226563e+00  8.22968827e+00  1.89741302e+00  1.06241583e+00  3.12841219e+00  3.77478781e+04  9.56061045e+02  2.84999519e+04  1.23673439e+04  1.87336852e+02  1.10595713e+04 -1.28072782e+02  2.28650388e+01  1.70000000e-02]"
26.0,0,1,918.6,566.8,934.2,569.4,mouth_nose,mouth_nose,"[8.47615201e+00 5.83283779e+00 9.60643888e+00 2.67663742e+00 1.44740686e+00 3.71018301e+00 3.85084931e+04 9.54386841e+02 2.89324986e+04 1.32384439e+04 1.94050127e+02 1.10380117e+04 8.05376778e+01 1.58151826e+01 1.20000000e-02]"
26.0,0,2,932.8,569.7,922.9,574.1,mouth_nose,mouth_nose,"[ 1.24522498e+01  6.37032300e+00  7.08563642e+00  4.26549728e+00  1.57908007e+00  2.97556938e+00  4.17964950e+04  9.79174673e+02  2.66086090e+04  1.41880224e+04  1.92235198e+02  1.01240197e+04 -6.60375110e+01  1.08337436e+01  1.10000000e-02]"
26.0,0,3,930.8,575.1,948.8,568.1,mouth_nose,mouth_nose,"[5.75558955e+00 3.56863193e+00 5.82465460e+00 1.64431287e+00 8.65349784e-01 2.34362901e+00 4.02502665e+04 9.65213703e+02 2.72013614e+04 1.33431233e+04 1.92378798e+02 1.02851487e+04 1.11250506e+02 1.93132079e+01 1.70000000e-02]"
26.0,0,4,938.9,567.3,933.9,566.6,mouth_nose,mouth_nose,"[ 2.23574540e+01  1.23332499e+01  1.66927398e+01  1.42824809e+01  4.98270265e+00  7.93428646e+00  4.13056670e+04  9.75474846e+02  2.67836648e+04  1.37101695e+04  1.90823759e+02  1.05097245e+04 -9.79696104e+01  5.04876222e+00  6.00000000e-03]"
26.0,0,5,933.2,576.5,948.7,562.5,mouth_nose,mouth_nose,"[7.86745246e+00 5.34456762e+00 7.83043244e+00 2.35143937e+00 1.25187491e+00 2.91757572e+00 4.03172360e+04 9.71484435e+02 2.84265680e+04 1.47912610e+04 2.03674480e+02 1.10691015e+04 1.32089162e+02 2.08865986e+01 1.30000000e-02]"
26.0,0,6,951.1,561.7,932.8,574.2,mouth_nose,mouth_nose,"[ 8.31302601e+00  2.45456553e+00  2.33201861e+00  2.26288515e+00  8.16258507e-01  1.35108432e+00  4.27213891e+04  9.82860537e+02  2.55988511e+04  1.42415623e+04  1.93046272e+02  9.85281162e+03 -5.56645755e+01  2.21616786e+01  2.10000000e-02]"
26.0,0,7,946.3,569.8,956.4,551.3,mouth_nose,mouth_nose,"[7.30187084e+00 3.60318625e+00 4.34334310e+00 2.07835822e+00 8.94400489e-01 1.85733006e+00 4.45146797e+04 9.92076766e+02 2.39388776e+04 1.58256840e+04 2.00656443e+02 9.11580480e+03 1.51367846e+02 2.10774761e+01 1.60000000e-02]"
26.0,0,8,956.5,555.2,924.1,560.6,mouth_nose,mouth_nose,"[ 1.77186070e+00 -3.01437398e-01  2.05284165e-01  5.91048918e-01  2.06403885e-01  1.52333156e-01  4.51239923e+03  1.96007114e+02  2.40545625e+02  1.84748123e+03  1.29949186e+02  9.81967540e+01 -8.05376778e+01  3.28469177e+01  2.40000000e-02]"
26.0,0,9,926.2,555.1,884.9,539.2,mouth_nose,eye,"[ 1.74540289e+00  3.47811938e-01  6.30588475e-01  6.89905456e-01  2.17264425e-01  3.97545829e-01  6.13283512e+03  2.74967433e+02  6.21241004e+02  2.52926816e+03  1.55094859e+02  2.52787717e+02 -1.11056101e+02  4.42549432e+01  2.40000000e-02]"
26.0,0,10,885.0,539.1,999.5,543.6,eye,eye,"[ 1.61305082e-01 -7.19039904e-02  1.75061073e-01  1.17829383e-01  9.45660371e-02  1.45173556e-01  1.74641836e+04  3.21334082e+02  2.61030543e+02  5.83031669e+03  1.69443787e+02  8.13090251e+01  8.77493591e+01  1.14588394e+02  5.00000000e-02]"
26.0,0,11,993.1,547.6,870.5,558.7,mouth_nose,out,"[ 3.30483788e+00 -3.48406051e-01  1.83479051e-01  8.89484141e-01  1.97282464e-01  1.31578698e-01  1.80031195e+04 -7.35922587e+00  3.71111037e+02  6.16201151e+03  1.96305453e+02  1.20424826e+02 -8.48266404e+01  1.23101462e+02  4.60000000e-02]"
26.0,0,12,879.1,557.0,996.6,562.2,mouth_nose,mouth_nose,"[ 2.84913737e-01 -1.55003607e-01  1.81275881e-01  1.59202676e-01  1.20205727e-01  1.50489895e-01  1.68868627e+04 -1.31816597e+02  1.16130114e+02  5.47164365e+03  1.32387891e+02  3.61913513e+01  8.74660104e+01  1.17615008e+02  5.30000000e-02]"
26.0,0,13,997.5,558.2,900.6,541.7,mouth_nose,eye,"[ 2.09920608e+00  2.12227427e-01  2.76445756e-01  6.00768781e-01  1.55252299e-01  2.09684190e-01  9.59000021e+03  3.85012349e+02  5.41932693e+02  3.03521730e+03  1.19248381e+02  1.62197210e+02 -9.96635609e+01  9.82947608e+01  4.80000000e-02]"
26.0,0,14,902.5,539.7,937.7,553.3,eye,mouth_nose,"[ 5.38969270e-01 -2.35888758e-01  2.10744116e-01  4.23298822e-01  1.77212255e-01  1.73458821e-01  8.22588993e+03  3.27591593e+02  3.17256634e+02  3.17143986e+03  1.57855136e+02  1.18541863e+02  6.88752809e+01  3.77359245e+01  2.70000000e-02]"
26.0,0,15,948.9,556.5,983.2,548.7,mouth_nose,mouth_nose,"[ 2.75277630e-01 -5.23292459e-01  2.44574933e+00  2.18580145e-01  3.26106953e-01  1.36091658e+00  1.89343139e+04 -1.60006404e+02  8.87533490e+02  1.02542383e+04  2.51561652e+02  5.28714642e+02  1.02811486e+02  3.51757018e+01  9.00000000e-03]"
26.0,0,16,981.6,549.3,871.0,547.9,mouth_nose,out,"[ 2.73315983e+00 -4.09262649e-02  1.35991577e-01  7.63316377e-01  1.49061039e-01  1.15600294e-01  1.30253113e+04  3.18473511e+02  3.19618500e+02  4.33147316e+03  1.55131976e+02  1.02787645e+02 -9.07252243e+01  1.10608860e+02  4.60000000e-02]"
26.0,0,17,885.3,550.1,975.3,547.3,mouth_nose,mouth_nose,"[ 1.47018489e-01 -8.60737925e-02  3.49326146e-01  1.07136798e-01  1.18616138e-01  2.80912852e-01  1.25817621e+04 -1.08427179e+01  6.13587913e+02  4.17300096e+03  1.80939542e+02  1.93407564e+02  9.17819606e+01  9.00435450e+01  4.80000000e-02]"
