Subject,Trial,Saccade #,Start_X_Coord,Start_Y_Coord,End_X_Coord,End_Y_Coord,Start_ROI,End_ROI,feature
14.0,0,0,921.0,529.9,913.3,520.1,eye,eye,"[ 1.66688772e+01  1.58500880e+00  1.42767905e+00  9.02928575e+00  1.19276271e+00  1.01595860e+00  4.93418208e+04  8.59102761e+02  1.22990760e+04  1.73771856e+04  1.64130125e+02  5.00478851e+03 -1.41842773e+02  1.24631457e+01  1.10000000e-02]"
14.0,0,1,916.8,529.1,893.0,602.7,eye,mouth_nose,"[ 3.62566414e+00 -3.01586835e+00  2.97533656e+00  7.99619024e-01  6.49940644e-01  1.04375339e+00  2.07898651e+03 -9.23579202e+01  9.59092843e+03  9.75555283e+02  1.10169454e+02  4.15459067e+03 -1.79196286e+01  7.73524402e+01  2.00000000e-02]"
14.0,0,2,897.6,609.4,900.3,593.7,mouth_nose,mouth_nose,"[6.34358560e+00 3.06844780e+00 4.19317394e+00 1.94097692e+00 9.24590683e-01 2.03922539e+00 4.21850126e+04 9.74689602e+02 2.42155773e+04 1.40376219e+04 1.89327930e+02 9.56756026e+03 1.70242037e+02 1.59304739e+01 1.30000000e-02]"
14.0,0,3,904.2,592.6,922.3,574.3,mouth_nose,mouth_nose,"[5.34793289e+00 1.25156855e+00 2.12655454e+00 1.77933700e+00 7.44233879e-01 1.29361389e+00 4.48563865e+04 9.32621723e+02 1.89757877e+04 1.58294362e+04 1.85375243e+02 7.58448750e+03 1.35314809e+02 2.57390754e+01 1.70000000e-02]"
14.0,0,4,928.7,569.0,986.0,524.3,mouth_nose,eye,"[ 1.61014057e-01 -5.66654449e-01  4.84414082e+00  1.28615333e-01  2.98676712e-01  1.44473278e+00  8.69300135e+03 -2.27250254e+02  1.36240660e+03  3.80950681e+03  1.62373353e+02  6.10502974e+02  1.27957961e+02  7.26731037e+01  2.10000000e-02]"
14.0,0,5,982.4,515.6,865.1,487.2,eye,eye,"[ 4.43042757e+00  6.99240868e-01  7.37086709e-01  9.84978414e-01  3.28730766e-01  5.22925902e-01  9.23700507e+03  3.23167686e+02  1.56969515e+03  3.59345858e+03  1.59439437e+02  6.16015735e+02 -1.03610218e+02  1.20689063e+02  2.80000000e-02]"
14.0,0,6,859.8,489.2,833.4,492.9,eye,eye,"[ 1.45398976e+01 -3.58289489e+00  4.48473086e+00  7.46269060e+00  1.46552258e+00  2.19628372e+00  4.98666349e+04 -5.32674327e+02  2.93508468e+03  1.72887634e+04  1.00589985e+02  1.46047887e+03 -8.20218755e+01  2.66580194e+01  1.60000000e-02]"
14.0,0,7,835.8,500.3,847.4,499.5,eye,eye,"[ 1.49045209e+01 -5.61512293e+00  7.20709547e+00  7.97928530e+00  2.44564900e+00  3.21353157e+00  4.76173952e+04 -5.14533533e+02  2.88466745e+03  1.83357841e+04  1.07289333e+02  1.48660213e+03  9.39451862e+01  1.16275535e+01  1.10000000e-02]"
14.0,0,8,855.8,501.2,993.8,507.8,eye,eye,"[ 2.96758446e-01 -1.78668101e-01  2.88326436e-01  1.83532696e-01  1.59112719e-01  2.47244775e-01  2.36248044e+04  8.23212047e+01  3.24955159e+02  8.15801620e+03  1.99408296e+02  1.11183940e+02  8.72618535e+01  1.38157736e+02  4.10000000e-02]"
14.0,0,9,990.6,502.6,891.8,504.0,eye,eye,"[ 7.12747294e+00 -1.68170402e-01  1.68653446e-01  1.69707079e+00  3.23572543e-01  1.39133454e-01  4.57983781e+03 -9.96662812e+01  4.22256281e+02  2.19925115e+03  8.79252017e+01  2.12553525e+02 -8.91881708e+01  9.88099185e+01  1.50000000e-02]"
